Id,PMS_Reference__c,Product__c
a1G4J0000025ub1UAA,106121001,01t4J000004Arg8QAC
a1G4J0000025ub2UAA,106222001,01t4J000004Arg9QAC
a1G4J0000025ub6UAA,106076001,01t4J000004ArgAQAS
a1G4J0000025ub7UAA,108776001,01t4J000004ArgBQAS
a1G4J0000025ub8UAA,110116004,01t4J000004ArgCQAS
a1G4J0000025ub9UAA,113569001,01t4J000004ArgDQAS
a1G4J0000025ubBUAQ,106152001,01t4J000004ArgEQAS
a1G4J0000025ubCUAQ,107413006,01t4J000004ArgFQAS
a1G4J0000025ubDUAQ,107522009,01t4J000004ArgGQAS
a1G4J0000025ubEUAQ,107524014,01t4J000004ArgHQAS
a1G4J0000025ubFUAQ,107737001,01t4J000004ArgIQAS
a1G4J0000025ubGUAQ,106179001,01t4J000004ArgJQAS
a1G4J0000025ubLUAQ,106160001,01t4J000004ArgKQAS
a1G4J0000025ubQUAQ,106202001,01t4J000004ArgLQAS
a1G4J0000025ubRUAQ,106650001,01t4J000004ArgMQAS
a1G4J0000025ubSUAQ,107277001,01t4J000004ArgNQAS
a1G4J0000025ubTUAQ,109930028,01t4J000004ArgOQAS
a1G4J0000025ubUUAQ,110030042,01t4J000004ArgPQAS
a1G4J0000025ubVUAQ,106200001,01t4J000004ArgQQAS
a1G4J0000025ubWUAQ,108620003,01t4J000004ArgRQAS
a1G4J0000025ubXUAQ,109550011,01t4J000004ArgSQAS
a1G4J0000025ubYUAQ,109788068,01t4J000004ArgTQAS
a1G4J0000025ubZUAQ,110653001,01t4J000004ArgUQAS
a1G4J0000025ubaUAA,106182001,01t4J000004ArgVQAS
a1G4J0000025ubfUAA,106214001,01t4J000004ArgWQAS
a1G4J0000025ubgUAA,106573001,01t4J000004ArgXQAS
a1G4J0000025ubhUAA,106583001,01t4J000004ArgYQAS
a1G4J0000025ubkUAA,106212001,01t4J000004ArgZQAS
a1G4J0000025ublUAA,107697007,01t4J000004ArgaQAC
a1G4J0000025ubmUAA,107983005,01t4J000004ArgbQAC
a1G4J0000025ubnUAA,108672001,01t4J000004ArgcQAC
a1G4J0000025uboUAA,110447263,01t4J000004ArgdQAC
a1G4J0000025ubpUAA,106231001,01t4J000004ArgeQAC
a1G4J0000025ubqUAA,110447281,01t4J000004ArgfQAC
a1G4J0000025ubrUAA,110447005,01t4J000004ArggQAC
a1G4J0000025ubsUAA,110649001,01t4J000004ArghQAC
a1G4J0000025ubuUAA,106234001,01t4J000004ArgiQAC
a1G4J0000025ubvUAA,107397001,01t4J000004ArgjQAC
a1G4J0000025ubwUAA,107522001,01t4J000004ArgkQAC
a1G4J0000025ubxUAA,107686001,01t4J000004ArglQAC
a1G4J0000025ubyUAA,107698001,01t4J000004ArgmQAC
a1G4J0000025ubzUAA,106233002,01t4J000004ArgnQAC
a1G4J0000025uc0UAA,107703005,01t4J000004ArgoQAC
a1G4J0000025uc1UAA,107731002,01t4J000004ArgpQAC
a1G4J0000025uc2UAA,109922004,01t4J000004ArgqQAC
a1G4J0000025uc3UAA,110680001,01t4J000004ArgrQAC
a1G4J0000025uc4UAA,106225001,01t4J000004ArgsQAC
a1G4J0000025uc5UAA,114334002,01t4J000004ArgtQAC
a1G4J0000025uc6UAA,114335001,01t4J000004ArguQAC
a1G4J0000025uc7UAA,114570001,01t4J000004ArgvQAC
a1G4J0000025uc8UAA,114779001,01t4J000004ArgwQAC
a1G4J0000025uc9UAA,106216001,01t4J000004ArgxQAC
a1G4J0000025ucEUAQ,106215001,01t4J000004ArgyQAC
a1G4J0000025ucFUAQ,106660001,01t4J000004ArgzQAC
a1G4J0000025ucGUAQ,107519003,01t4J000004Arh0QAC
a1G4J0000025ucJUAQ,106244001,01t4J000004Arh1QAC
a1G4J0000025ucKUAQ,106597001,01t4J000004Arh2QAC
a1G4J0000025ucLUAQ,107700003,01t4J000004Arh3QAC
a1G4J0000025ucMUAQ,107763001,01t4J000004Arh4QAC
a1G4J0000025ucNUAQ,108954007,01t4J000004Arh5QAC
a1G4J0000025ucOUAQ,106240001,01t4J000004Arh6QAC
a1G4J0000025ucPUAQ,106283001,01t4J000004Arh7QAC
a1G4J0000025ucQUAQ,109989023,01t4J000004Arh8QAC
a1G4J0000025ucTUAQ,106230001,01t4J000004Arh9QAC
a1G4J0000025ucUUAQ,107518003,01t4J000004ArhAQAS
a1G4J0000025ucVUAQ,107545001,01t4J000004ArhBQAS
a1G4J0000025ucWUAQ,111453001,01t4J000004ArhCQAS
a1G4J0000025ucYUAQ,106251001,01t4J000004ArhDQAS
a1G4J0000025ucZUAQ,107218001,01t4J000004ArhEQAS
a1G4J0000025ucaUAA,107520003,01t4J000004ArhFQAS
a1G4J0000025ucbUAA,109166001,01t4J000004ArhGQAS
a1G4J0000025uccUAA,109773001,01t4J000004ArhHQAS
a1G4J0000025ucdUAA,106282001,01t4J000004ArhIQAS
a1G4J0000025uceUAA,107165001,01t4J000004ArhJQAS
a1G4J0000025ucfUAA,107524005,01t4J000004ArhKQAS
a1G4J0000025ucgUAA,107615001,01t4J000004ArhLQAS
a1G4J0000025uciUAA,106284001,01t4J000004ArhMQAS
a1G4J0000025ucjUAA,107722001,01t4J000004ArhNQAS
a1G4J0000025uckUAA,107748001,01t4J000004ArhOQAS
a1G4J0000025uclUAA,110453001,01t4J000004ArhPQAS
a1G4J0000025ucmUAA,109788021,01t4J000004ArhQQAS
a1G4J0000025ucnUAA,106319001,01t4J000004ArhRQAS
a1G4J0000025ucoUAA,108238001,01t4J000004ArhSQAS
a1G4J0000025ucsUAA,106518001,01t4J000004ArhTQAS
a1G4J0000025uctUAA,106632001,01t4J000004ArhUQAS
a1G4J0000025ucuUAA,107179001,01t4J000004ArhVQAS
a1G4J0000025ucvUAA,107167001,01t4J000004ArhWQAS
a1G4J0000025ucwUAA,107225001,01t4J000004ArhXQAS
a1G4J0000025ucxUAA,106298001,01t4J000004ArhYQAS
a1G4J0000025ucyUAA,107291001,01t4J000004ArhZQAS
a1G4J0000025uczUAA,107520004,01t4J000004ArhaQAC
a1G4J0000025ud0UAA,107524013,01t4J000004ArhbQAC
a1G4J0000025ud1UAA,107667001,01t4J000004ArhcQAC
a1G4J0000025ud2UAA,106329001,01t4J000004ArhdQAC
a1G4J0000025ud3UAA,107073001,01t4J000004ArheQAC
a1G4J0000025ud7UAA,106470001,01t4J000004ArhfQAC
a1G4J0000025ud8UAA,106762001,01t4J000004ArhgQAC
a1G4J0000025udCUAQ,106361001,01t4J000004ArhhQAC
a1G4J0000025udDUAQ,107519009,01t4J000004ArhiQAC
a1G4J0000025udEUAQ,107567002,01t4J000004ArhjQAC
a1G4J0000025udHUAQ,106475001,01t4J000004ArhkQAC
a1G4J0000025udIUAQ,107593001,01t4J000004ArhlQAC
a1G4J0000025udJUAQ,107722008,01t4J000004ArhmQAC
a1G4J0000025udKUAQ,109788024,01t4J000004ArhnQAC
a1G4J0000025udMUAQ,106358001,01t4J000004ArhoQAC
a1G4J0000025udNUAQ,107698005,01t4J000004ArhpQAC
a1G4J0000025udOUAQ,107712001,01t4J000004ArhqQAC
a1G4J0000025udPUAQ,110924001,01t4J000004ArhrQAC
a1G4J0000025udQUAQ,110939001,01t4J000004ArhsQAC
a1G4J0000025udRUAQ,106552001,01t4J000004ArhtQAC
a1G4J0000025udWUAQ,106560001,01t4J000004ArhuQAC
a1G4J0000025udXUAQ,110447082,01t4J000004ArhvQAC
a1G4J0000025udYUAQ,110547001,01t4J000004ArhwQAC
a1G4J0000025udbUAA,106536001,01t4J000004ArhxQAC
a1G4J0000025udgUAA,106535002,01t4J000004ArhyQAC
a1G4J0000025udhUAA,107523002,01t4J000004ArhzQAC
a1G4J0000025udiUAA,108918001,01t4J000004Ari0QAC
a1G4J0000025udlUAA,106574001,01t4J000004Ari1QAC
a1G4J0000025udmUAA,107399001,01t4J000004Ari2QAC
a1G4J0000025udnUAA,107413010,01t4J000004Ari3QAC
a1G4J0000025udoUAA,107470001,01t4J000004Ari4QAC
a1G4J0000025udqUAA,106535001,01t4J000004Ari5QAC
a1G4J0000025udvUAA,106564001,01t4J000004Ari6QAC
a1G4J0000025udwUAA,107516005,01t4J000004Ari7QAC
a1G4J0000025ue0UAA,106548001,01t4J000004Ari8QAC
a1G4J0000025ue1UAA,107607001,01t4J000004Ari9QAC
a1G4J0000025ue5UAA,106586001,01t4J000004AriAQAS
a1G4J0000025ueAUAQ,106594001,01t4J000004AriBQAS
a1G4J0000025ueBUAQ,106731001,01t4J000004AriCQAS
a1G4J0000025ueCUAQ,107731001,01t4J000004AriDQAS
a1G4J0000025ueDUAQ,110830001,01t4J000004AriEQAS
a1G4J0000025ueFUAQ,106606001,01t4J000004AriFQAS
a1G4J0000025ueGUAQ,107635001,01t4J000004AriGQAS
a1G4J0000025ueHUAQ,107662001,01t4J000004AriHQAS
a1G4J0000025ueKUAQ,106612001,01t4J000004AriIQAS
a1G4J0000025ueLUAQ,107614001,01t4J000004AriJQAS
a1G4J0000025uePUAQ,106625001,01t4J000004AriKQAS
a1G4J0000025ueQUAQ,106647001,01t4J000004AriLQAS
a1G4J0000025ueRUAQ,107062001,01t4J000004AriMQAS
a1G4J0000025ueSUAQ,107075002,01t4J000004AriNQAS
a1G4J0000025ueTUAQ,107485001,01t4J000004AriOQAS
a1G4J0000025ueUUAQ,106610001,01t4J000004AriPQAS
a1G4J0000025ueVUAQ,107731004,01t4J000004AriQQAS
a1G4J0000025ueWUAQ,110743001,01t4J000004AriRQAS
a1G4J0000025ueZUAQ,106655001,01t4J000004AriSQAS
a1G4J0000025ueaUAA,107698003,01t4J000004AriTQAS
a1G4J0000025uebUAA,110732001,01t4J000004AriUQAS
a1G4J0000025ueeUAA,106676001,01t4J000004AriVQAS
a1G4J0000025uefUAA,107400001,01t4J000004AriWQAS
a1G4J0000025uegUAA,107590001,01t4J000004AriXQAS
a1G4J0000025uehUAA,110880001,01t4J000004AriYQAS
a1G4J0000025ueiUAA,111108001,01t4J000004AriZQAS
a1G4J0000025uejUAA,106664001,01t4J000004AriaQAC
a1G4J0000025ueoUAA,106675001,01t4J000004AribQAC
a1G4J0000025uepUAA,107681001,01t4J000004AricQAC
a1G4J0000025ueqUAA,108811001,01t4J000004AridQAC
a1G4J0000025uerUAA,110030031,01t4J000004ArieQAC
a1G4J0000025uesUAA,110030059,01t4J000004ArifQAC
a1G4J0000025uetUAA,106642001,01t4J000004ArigQAC
a1G4J0000025ueyUAA,106682001,01t4J000004ArihQAC
a1G4J0000025uezUAA,107076001,01t4J000004AriiQAC
a1G4J0000025uf0UAA,108555001,01t4J000004ArijQAC
a1G4J0000025uf2UAA,108954012,01t4J000004ArilQAC
a1G4J0000025uf3UAA,106757001,01t4J000004ArimQAC
a1G4J0000025uf4UAA,107978001,01t4J000004ArinQAC
a1G4J0000025uf5UAA,107994007,01t4J000004ArioQAC
a1G4J0000025uf6UAA,108920001,01t4J000004AripQAC
a1G4J0000025uf7UAA,108944001,01t4J000004AriqQAC
a1G4J0000025uf8UAA,106760001,01t4J000004ArirQAC
a1G4J0000025uf9UAA,107185001,01t4J000004ArisQAC
a1G4J0000025ufAUAQ,107238001,01t4J000004AritQAC
a1G4J0000025ufBUAQ,107980001,01t4J000004AriuQAC
a1G4J0000025ufDUAQ,106688001,01t4J000004ArivQAC
a1G4J0000025ufEUAQ,107100001,01t4J000004AriwQAC
a1G4J0000025ufFUAQ,108501002,01t4J000004ArixQAC
a1G4J0000025ufIUAQ,107023001,01t4J000004AriyQAC
a1G4J0000025ufJUAQ,107521006,01t4J000004ArizQAC
a1G4J0000025ufKUAQ,107713001,01t4J000004Arj0QAC
a1G4J0000025ufLUAQ,107782001,01t4J000004Arj1QAC
a1G4J0000025ufMUAQ,108041001,01t4J000004Arj2QAC
a1G4J0000025ufNUAQ,107061001,01t4J000004Arj3QAC
a1G4J0000025ufSUAQ,106800002,01t4J000004Arj4QAC
a1G4J0000025ufXUAQ,106761001,01t4J000004Arj5QAC
a1G4J0000025ufYUAQ,107413003,01t4J000004Arj6QAC
a1G4J0000025ufZUAQ,107702003,01t4J000004Arj7QAC
a1G4J0000025ufaUAA,107798002,01t4J000004Arj8QAC
a1G4J0000025ufbUAA,108748001,01t4J000004Arj9QAC
a1G4J0000025ufcUAA,107059001,01t4J000004ArjAQAS
a1G4J0000025ufdUAA,107181001,01t4J000004ArjBQAS
a1G4J0000025ufeUAA,108904001,01t4J000004ArjCQAS
a1G4J0000025ufhUAA,106895001,01t4J000004ArjDQAS
a1G4J0000025ufiUAA,107410003,01t4J000004ArjEQAS
a1G4J0000025ufjUAA,107750001,01t4J000004ArjFQAS
a1G4J0000025ufkUAA,107794001,01t4J000004ArjGQAS
a1G4J0000025ufmUAA,106690001,01t4J000004ArjHQAS
a1G4J0000025ufrUAA,107028001,01t4J000004ArjIQAS
a1G4J0000025ufsUAA,107487003,01t4J000004ArjJQAS
a1G4J0000025uftUAA,107702001,01t4J000004ArjKQAS
a1G4J0000025ufuUAA,107720001,01t4J000004ArjLQAS
a1G4J0000025ufwUAA,106920001,01t4J000004ArjMQAS
a1G4J0000025ufxUAA,107798006,01t4J000004ArjNQAS
a1G4J0000025ufyUAA,109989106,01t4J000004ArjOQAS
a1G4J0000025ug1UAA,106922001,01t4J000004ArjPQAS
a1G4J0000025ug2UAA,107636001,01t4J000004ArjQQAS
a1G4J0000025ug6UAA,107075003,01t4J000004ArjRQAS
a1G4J0000025ug7UAA,108948001,01t4J000004ArjSQAS
a1G4J0000025ug8UAA,110099001,01t4J000004ArjTQAS
a1G4J0000025ug9UAA,110447256,01t4J000004ArjUQAS
a1G4J0000025ugAUAQ,110030182,01t4J000004ArjVQAS
a1G4J0000025ugBUAQ,107075001,01t4J000004ArjWQAS
a1G4J0000025ugGUAQ,107156001,01t4J000004ArjXQAS
a1G4J0000025ugHUAQ,107659001,01t4J000004ArjYQAS
a1G4J0000025ugIUAQ,107758001,01t4J000004ArjZQAS
a1G4J0000025ugJUAQ,107767001,01t4J000004ArjaQAC
a1G4J0000025ugKUAQ,108047001,01t4J000004ArjbQAC
a1G4J0000025ugLUAQ,107166001,01t4J000004ArjcQAC
a1G4J0000025ugMUAQ,107652011,01t4J000004ArjdQAC
a1G4J0000025ugNUAQ,107761001,01t4J000004ArjeQAC
a1G4J0000025ugOUAQ,107781001,01t4J000004ArjfQAC
a1G4J0000025ugPUAQ,107984008,01t4J000004ArjgQAC
a1G4J0000025ugQUAQ,107085001,01t4J000004ArjhQAC
a1G4J0000025ugRUAQ,107426001,01t4J000004ArjiQAC
a1G4J0000025ugSUAQ,107524004,01t4J000004ArjjQAC
a1G4J0000025ugVUAQ,107210001,01t4J000004ArjkQAC
a1G4J0000025ugWUAQ,107521002,01t4J000004ArjlQAC
a1G4J0000025ugXUAQ,107640001,01t4J000004ArjmQAC
a1G4J0000025ugYUAQ,108888001,01t4J000004ArjnQAC
a1G4J0000025ugZUAQ,108925001,01t4J000004ArjoQAC
a1G4J0000025ugaUAA,107084001,01t4J000004ArjpQAC
a1G4J0000025ugbUAA,108646001,01t4J000004ArjqQAC
a1G4J0000025ugcUAA,108790001,01t4J000004ArjrQAC
a1G4J0000025ugdUAA,108762002,01t4J000004ArjsQAC
a1G4J0000025ugeUAA,109788060,01t4J000004ArjtQAC
a1G4J0000025ugfUAA,107245001,01t4J000004ArjuQAC
a1G4J0000025ugkUAA,107261001,01t4J000004ArjvQAC
a1G4J0000025uglUAA,107467008,01t4J000004ArjwQAC
a1G4J0000025ugmUAA,107467017,01t4J000004ArjxQAC
a1G4J0000025ugpUAA,107264001,01t4J000004ArjyQAC
a1G4J0000025ugqUAA,107424001,01t4J000004ArjzQAC
a1G4J0000025ugrUAA,107843001,01t4J000004Ark0QAC
a1G4J0000025ugsUAA,107982001,01t4J000004Ark1QAC
a1G4J0000025ugtUAA,108922001,01t4J000004Ark2QAC
a1G4J0000025uguUAA,107276001,01t4J000004Ark3QAC
a1G4J0000025ugvUAA,107295001,01t4J000004Ark4QAC
a1G4J0000025ugwUAA,107487002,01t4J000004Ark5QAC
a1G4J0000025ugxUAA,127552005,01t4J000004Ark6QAC
a1G4J0000025ugyUAA,317355056,01t4J000004Ark7QAC
a1G4J0000025ugzUAA,107275001,01t4J000004Ark8QAC
a1G4J0000025uh0UAA,107223001,01t4J000004Ark9QAC
a1G4J0000025uh1UAA,107340001,01t4J000004ArkAQAS
a1G4J0000025uh4UAA,107269001,01t4J000004ArkBQAS
a1G4J0000025uh5UAA,107333001,01t4J000004ArkCQAS
a1G4J0000025uh6UAA,107695001,01t4J000004ArkDQAS
a1G4J0000025uh7UAA,108004001,01t4J000004ArkEQAS
a1G4J0000025uh8UAA,108737001,01t4J000004ArkFQAS
a1G4J0000025uh9UAA,107305001,01t4J000004ArkGQAS
a1G4J0000025uhAUAQ,107413002,01t4J000004ArkHQAS
a1G4J0000025uhBUAQ,107730002,01t4J000004ArkIQAS
a1G4J0000025uhCUAQ,107775001,01t4J000004ArkJQAS
a1G4J0000025uhDUAQ,107766001,01t4J000004ArkKQAS
a1G4J0000025uhEUAQ,107266001,01t4J000004ArkLQAS
a1G4J0000025uhFUAQ,107341001,01t4J000004ArkMQAS
a1G4J0000025uhGUAQ,107644001,01t4J000004ArkNQAS
a1G4J0000025uhHUAQ,107863001,01t4J000004ArkOQAS
a1G4J0000025uhIUAQ,108489001,01t4J000004ArkPQAS
a1G4J0000025uhJUAQ,107265001,01t4J000004ArkQQAS
a1G4J0000025uhKUAQ,108559001,01t4J000004ArkRQAS
a1G4J0000025uhLUAQ,108775001,01t4J000004ArkSQAS
a1G4J0000025uhMUAQ,110792001,01t4J000004ArkTQAS
a1G4J0000025uhOUAQ,107271001,01t4J000004ArkUQAS
a1G4J0000025uhPUAQ,108177001,01t4J000004ArkVQAS
a1G4J0000025uhQUAQ,108045011,01t4J000004ArkWQAS
a1G4J0000025uhRUAQ,418633007,01t4J000004ArkXQAS
a1G4J0000025uhSUAQ,418633022,01t4J000004ArkYQAS
a1G4J0000025uhTUAQ,107272001,01t4J000004ArkZQAS
a1G4J0000025uhUUAQ,107343001,01t4J000004ArkaQAC
a1G4J0000025uhYUAQ,107292001,01t4J000004ArkbQAC
a1G4J0000025uhZUAQ,110456001,01t4J000004ArkcQAC
a1G4J0000025uhaUAA,110514001,01t4J000004ArkdQAC
a1G4J0000025uhbUAA,110543001,01t4J000004ArkeQAC
a1G4J0000025uhcUAA,110447313,01t4J000004ArkfQAC
a1G4J0000025uhdUAA,107314001,01t4J000004ArkgQAC
a1G4J0000025uheUAA,107301001,01t4J000004ArkhQAC
a1G4J0000025uhfUAA,107355001,01t4J000004ArkiQAC
a1G4J0000025uhgUAA,107521005,01t4J000004ArkjQAC
a1G4J0000025uhhUAA,110567001,01t4J000004ArkkQAC
a1G4J0000025uhiUAA,107304002,01t4J000004ArklQAC
a1G4J0000025uhjUAA,110447272,01t4J000004ArkmQAC
a1G4J0000025uhkUAA,109788015,01t4J000004ArknQAC
a1G4J0000025uhlUAA,110030015,01t4J000004ArkoQAC
a1G4J0000025uhmUAA,110447125,01t4J000004ArkpQAC
a1G4J0000025uhnUAA,107329001,01t4J000004ArkqQAC
a1G4J0000025uhsUAA,107328001,01t4J000004ArkrQAC
a1G4J0000025uhxUAA,107350001,01t4J000004ArksQAC
a1G4J0000025uhyUAA,107467019,01t4J000004ArktQAC
a1G4J0000025uhzUAA,107677001,01t4J000004ArkuQAC
a1G4J0000025ui2UAA,107316001,01t4J000004ArkvQAC
a1G4J0000025ui3UAA,108044001,01t4J000004ArkwQAC
a1G4J0000025ui4UAA,108193001,01t4J000004ArkxQAC
a1G4J0000025ui5UAA,110990001,01t4J000004ArkyQAC
a1G4J0000025ui6UAA,111227001,01t4J000004ArkzQAC
a1G4J0000025ui7UAA,107352001,01t4J000004Arl0QAC
a1G4J0000025ui8UAA,107611001,01t4J000004Arl1QAC
a1G4J0000025uiCUAQ,107389001,01t4J000004Arl2QAC
a1G4J0000025uiDUAQ,107519011,01t4J000004Arl3QAC
a1G4J0000025uiEUAQ,107522010,01t4J000004Arl4QAC
a1G4J0000025uiFUAQ,113351002,01t4J000004Arl5QAC
a1G4J0000025uiHUAQ,107407001,01t4J000004Arl6QAC
a1G4J0000025uiIUAQ,109048001,01t4J000004Arl7QAC
a1G4J0000025uiJUAQ,109753001,01t4J000004Arl8QAC
a1G4J0000025uiMUAQ,107398001,01t4J000004Arl9QAC
a1G4J0000025uiNUAQ,107568001,01t4J000004ArlAQAS
a1G4J0000025uiOUAQ,107572002,01t4J000004ArlBQAS
a1G4J0000025uiRUAQ,107387001,01t4J000004ArlCQAS
a1G4J0000025uiSUAQ,107670001,01t4J000004ArlDQAS
a1G4J0000025uiTUAQ,107714001,01t4J000004ArlEQAS
a1G4J0000025uiUUAQ,108494001,01t4J000004ArlFQAS
a1G4J0000025uiVUAQ,109186001,01t4J000004ArlGQAS
a1G4J0000025uiWUAQ,107406001,01t4J000004ArlHQAS
a1G4J0000025uiXUAQ,107682001,01t4J000004ArlIQAS
a1G4J0000025uiYUAQ,107762001,01t4J000004ArlJQAS
a1G4J0000025uibUAA,107383002,01t4J000004ArlKQAS
a1G4J0000025uicUAA,107521004,01t4J000004ArlLQAS
a1G4J0000025uigUAA,107411002,01t4J000004ArlMQAS
a1G4J0000025uihUAA,107700002,01t4J000004ArlNQAS
a1G4J0000025uiiUAA,107792001,01t4J000004ArlOQAS
a1G4J0000025uijUAA,110504001,01t4J000004ArlPQAS
a1G4J0000025uilUAA,107411001,01t4J000004ArlQQAS
a1G4J0000025uimUAA,107468012,01t4J000004ArlRQAS
a1G4J0000025uinUAA,108009001,01t4J000004ArlSQAS
a1G4J0000025uiqUAA,107401001,01t4J000004ArlTQAS
a1G4J0000025uirUAA,107518002,01t4J000004ArlUQAS
a1G4J0000025uisUAA,107567008,01t4J000004ArlVQAS
a1G4J0000025uitUAA,108255001,01t4J000004ArlWQAS
a1G4J0000025uiuUAA,110506001,01t4J000004ArlXQAS
a1G4J0000025uivUAA,107404001,01t4J000004ArlYQAS
a1G4J0000025uiwUAA,107595001,01t4J000004ArlZQAS
a1G4J0000025uixUAA,107703003,01t4J000004ArlaQAC
a1G4J0000025uiyUAA,108297001,01t4J000004ArlbQAC
a1G4J0000025uizUAA,110728001,01t4J000004ArlcQAC
a1G4J0000025uj0UAA,107461001,01t4J000004ArldQAC
a1G4J0000025uj1UAA,107467018,01t4J000004ArleQAC
a1G4J0000025uj2UAA,107544001,01t4J000004ArlfQAC
a1G4J0000025uj5UAA,107412001,01t4J000004ArlgQAC
a1G4J0000025uj6UAA,107625004,01t4J000004ArlhQAC
a1G4J0000025uj7UAA,107641001,01t4J000004ArliQAC
a1G4J0000025uj8UAA,107685001,01t4J000004ArljQAC
a1G4J0000025ujAUAQ,107402001,01t4J000004ArlkQAC
a1G4J0000025ujBUAQ,107468016,01t4J000004ArllQAC
a1G4J0000025ujCUAQ,107696001,01t4J000004ArlmQAC
a1G4J0000025ujFUAQ,107439001,01t4J000004ArlnQAC
a1G4J0000025ujGUAQ,107478001,01t4J000004ArloQAC
a1G4J0000025ujHUAQ,107606001,01t4J000004ArlpQAC
a1G4J0000025ujIUAQ,109075001,01t4J000004ArlqQAC
a1G4J0000025ujJUAQ,109950001,01t4J000004ArlrQAC
a1G4J0000025ujKUAQ,107393001,01t4J000004ArlsQAC
a1G4J0000025ujPUAQ,107469002,01t4J000004ArltQAC
a1G4J0000025ujQUAQ,107492001,01t4J000004ArluQAC
a1G4J0000025ujRUAQ,108558001,01t4J000004ArlvQAC
a1G4J0000025ujUUAQ,107410002,01t4J000004ArlwQAC
a1G4J0000025ujVUAQ,107657001,01t4J000004ArlxQAC
a1G4J0000025ujWUAQ,107970001,01t4J000004ArlyQAC
a1G4J0000025ujXUAQ,114067002,01t4J000004ArlzQAC
a1G4J0000025ujYUAQ,114191001,01t4J000004Arm0QAC
a1G4J0000025ujZUAQ,107410001,01t4J000004Arm1QAC
a1G4J0000025ujeUAA,107413008,01t4J000004Arm2QAC
a1G4J0000025ujfUAA,107633001,01t4J000004Arm3QAC
a1G4J0000025ujgUAA,107791001,01t4J000004Arm4QAC
a1G4J0000025ujjUAA,107413012,01t4J000004Arm5QAC
a1G4J0000025ujkUAA,107519010,01t4J000004Arm6QAC
a1G4J0000025ujlUAA,110806001,01t4J000004Arm7QAC
a1G4J0000025ujmUAA,111031001,01t4J000004Arm8QAC
a1G4J0000025ujnUAA,111243001,01t4J000004Arm9QAC
a1G4J0000025ujoUAA,107391001,01t4J000004ArmAQAS
a1G4J0000025ujpUAA,107604001,01t4J000004ArmBQAS
a1G4J0000025ujqUAA,107710001,01t4J000004ArmCQAS
a1G4J0000025ujrUAA,107768001,01t4J000004ArmDQAS
a1G4J0000025ujsUAA,108747001,01t4J000004ArmEQAS
a1G4J0000025ujtUAA,107484001,01t4J000004ArmFQAS
a1G4J0000025ujuUAA,107723001,01t4J000004ArmGQAS
a1G4J0000025ujyUAA,107467012,01t4J000004ArmHQAS
a1G4J0000025ujzUAA,107695004,01t4J000004ArmIQAS
a1G4J0000025uk3UAA,107467011,01t4J000004ArmJQAS
a1G4J0000025uk4UAA,107499001,01t4J000004ArmKQAS
a1G4J0000025uk5UAA,112278001,01t4J000004ArmLQAS
a1G4J0000025uk8UAA,107467004,01t4J000004ArmMQAS
a1G4J0000025uk9UAA,113142001,01t4J000004ArmNQAS
a1G4J0000025ukEUAQ,107517002,01t4J000004ArmPQAS
a1G4J0000025ukIUAQ,107467015,01t4J000004ArmQQAS
a1G4J0000025ukJUAQ,107660001,01t4J000004ArmRQAS
a1G4J0000025ukKUAQ,107747001,01t4J000004ArmSQAS
a1G4J0000025ukLUAQ,107825001,01t4J000004ArmTQAS
a1G4J0000025ukMUAQ,109950007,01t4J000004ArmUQAS
a1G4J0000025ukNUAQ,107467013,01t4J000004ArmVQAS
a1G4J0000025ukOUAQ,107572001,01t4J000004ArmWQAS
a1G4J0000025ukSUAQ,107467006,01t4J000004ArmXQAS
a1G4J0000025ukXUAQ,107471001,01t4J000004ArmYQAS
a1G4J0000025ukYUAQ,110097004,01t4J000004ArmZQAS
a1G4J0000025ukZUAQ,110447138,01t4J000004ArmaQAC
a1G4J0000025ukcUAA,107490001,01t4J000004ArmbQAC
a1G4J0000025ukdUAA,109989081,01t4J000004ArmcQAC
a1G4J0000025ukeUAA,109989055,01t4J000004ArmdQAC
a1G4J0000025ukfUAA,110030052,01t4J000004ArmeQAC
a1G4J0000025ukgUAA,111469001,01t4J000004ArmfQAC
a1G4J0000025ukhUAA,107496001,01t4J000004ArmgQAC
a1G4J0000025ukiUAA,107499002,01t4J000004ArmhQAC
a1G4J0000025ukjUAA,107518009,01t4J000004ArmiQAC
a1G4J0000025ukkUAA,108688001,01t4J000004ArmjQAC
a1G4J0000025uklUAA,110447154,01t4J000004ArmkQAC
a1G4J0000025ukmUAA,107499007,01t4J000004ArmlQAC
a1G4J0000025uknUAA,107468013,01t4J000004ArmmQAC
a1G4J0000025ukoUAA,109070001,01t4J000004ArmnQAC
a1G4J0000025ukpUAA,110707001,01t4J000004ArmoQAC
a1G4J0000025ukrUAA,107468006,01t4J000004ArmpQAC
a1G4J0000025uksUAA,108954010,01t4J000004ArmqQAC
a1G4J0000025uktUAA,109207001,01t4J000004ArmrQAC
a1G4J0000025ukuUAA,110076002,01t4J000004ArmsQAC
a1G4J0000025ukvUAA,110030007,01t4J000004ArmtQAC
a1G4J0000025ukwUAA,107499004,01t4J000004ArmuQAC
a1G4J0000025ul1UAA,107468005,01t4J000004ArmvQAC
a1G4J0000025ul2UAA,107785001,01t4J000004ArmwQAC
a1G4J0000025ul3UAA,109989089,01t4J000004ArmxQAC
