id,Tenancy__r:Contract:PMS_Reference__C,pms_reference__c
0064J00000DGO5hQAH,112898002005,112898002005
0064J00000DFQUjQAP,112899001003,112899001003
0064J00000DFQCWQA5,112899002004,112899002004
0068d000005w1d4AAA,112900002003,112900002003
0064J00000DFQSAQA5,112901001001,112901001001
0064J00000DFQfAQAX,112901002002,112901002002
0064J00000DFQfUQAX,112902001003,112902001003
0064J00000DFQfZQAX,112902002004,112902002004
0064J00000DFPiGQAX,112903001001,112903001001
0064J00000DFQfKQAX,112904001001,112904001001
0064J00000DFQGkQAP,112904002001,112904002001
0064J00000DFQfeQAH,112905001002,112905001002
0064J00000DFQfjQAH,112905002002,112905002002
0064J00000DFQZ8QAP,112906001005,112906001005
0064J00000DFQftQAH,112906002001,112906002001
0064J00000DGNWOQA5,112907001001,112907001001
0064J00000DFQg3QAH,112907002001,112907002001
0064J00000DFQX8QAP,112908001003,112908001003
0064J00000DFQdPQAX,112908002002,112908002002
0064J00000DFQfyQAH,112909001004,112909001004
0064J00000DFQaaQAH,112909002002,112909002002
0064J00000DFPrSQAX,112910001001,112910001001
0064J00000DFQZxQAP,112910002002,112910002002
0064J00000DGO87QAH,112911001002,112911001002
0064J00000DFQZSQA5,112912001001,112912001001
0068d000005WL5gAAG,112912002005,112912002005
0064J00000DFQg8QAH,112914001002,112914001002
0064J00000DFQWuQAP,112914002002,112914002002
0064J00000DFQfoQAH,112915001002,112915001002
0064J00000DFQgDQAX,112917001001,112917001001
0064J00000DFQgIQAX,112917002002,112917002002
0068d000007IzwAAAS,112918001003,112918001003
0064J00000DFQZZQA5,112919001003,112919001003
0064J00000DFQXSQA5,113003001003,113003001003
0064J00000DGO7iQAH,113004001003,113004001003
0064J00000DFQdgQAH,113036001001,113036001001
0064J00000DFQVuQAP,113038001001,113038001001
0064J00000DFQSwQAP,113040001001,113040001001
0064J00000DFQfkQAH,113041001001,113041001001
0064J00000DFOy2QAH,113053001001,113053001001
0064J00000DFPzGQAX,113074001001,113074001001
006Nz000001ePS9IAM,113114001003,113114001003
0064J00000DFOLTQA5,113189001001,113189001001
0064J00000DFQHKQA5,113209001002,113209001002
0064J00000DFQZ9QAP,113210001002,113210001002
0064J00000DFQeEQAX,113223001001,113223001001
0064J00000DFQgmQAH,113264001001,113264001001
0064J00000DFQWKQA5,113274001002,113274001002
0064J00000DFQe3QAH,113343001002,113343001002
0064J00000DFQQcQAP,113351001002,113351001002
0064J00000DFPpKQAX,113351002001,113351002001
0068d000009CBw9AAG,113352002001,113352002001
0064J00000DGNyJQAX,113357001004,113357001004
0064J00000DGO95QAH,113373001001,113373001001
0064J00000DHkrBQAT,113400001004,113400001004
0064J00000DFQhLQAX,113425001002,113425001002
0064J00000DFQ2aQAH,113438001002,113438001002
0064J00000DFQhfQAH,113485001001,113485001001
0064J00000DFQhpQAH,113488001002,113488001002
0064J00000DFQhkQAH,113493001001,113493001001
0064J00000DFQakQAH,113494001001,113494001001
0064J00000DFQO8QAP,113495001005,113495001005
0064J00000DFQiEQAX,113496001001,113496001001
0064J00000DFQZaQAP,113497001003,113497001003
0064J00000DGO9jQAH,113502001002,113502001002
0064J00000DFPtZQAX,113503001002,113503001002
0064J00000DFQhzQAH,113504001002,113504001002
0064J00000DFQi4QAH,113504002001,113504002001
006Nz000005SME3IAO,113505001003,113505001003
0068d000003qX57AAE,113505002002,113505002002
0064J00000DFQiJQAX,113506001001,113506001001
0064J00000DFOy4QAH,113507001002,113507001002
0064J00000DFQidQAH,113509001004,113509001004
0064J00000DFQDxQAP,113509002001,113509002001
0064J00000DFPQaQAP,113511001002,113511001002
0064J00000DFQbnQAH,113511002002,113511002002
0064J00000DFQcOQAX,113516005002,113516005002
0064J00000DFQgZQAX,113516006002,113516006002
0064J00000DFQiiQAH,113519001002,113519001002
0064J00000DFQFVQA5,113519002001,113519002001
0064J00000DFQP5QAP,113520001002,113520001002
0064J00000DFQYPQA5,113520002001,113520002001
0064J00000DFQiTQAX,113524001005,113524001005
006Nz000005SPLZIA4,113525001005,113525001005
0064J00000DFQWoQAP,113526001002,113526001002
0064J00000DFQSgQAP,113527001001,113527001001
0064J00000DGO9oQAH,113528001001,113528001001
0064J00000DFQPJQA5,113531001001,113531001001
0064J00000DFQieQAH,113533001001,113533001001
0064J00000DFQjbQAH,113537001005,113537001005
0064J00000DFQjRQAX,113537002002,113537002002
0064J00000DGOA3QAP,113538001003,113538001003
0064J00000DFQk0QAH,113538002005,113538002005
0064J00000DFQdaQAH,113539001001,113539001001
0064J00000DFQjqQAH,113539002001,113539002001
006Nz000000eLDsIAM,113540001004,113540001004
0068d000004fBIgAAM,113541001005,113541001005
0068d000009BkXvAAK,113542001002,113542001002
0064J00000DGOAIQA5,113543001001,113543001001
0064J00000DFQRBQA5,113544001001,113544001001
0064J00000DFQixQAH,113545001005,113545001005
0068d000003tayQAAQ,113546001003,113546001003
0064J00000DFQ8DQAX,113547001003,113547001003
0064J00000DGNilQAH,113548001001,113548001001
0064J00000DGOANQA5,113549001002,113549001002
0064J00000DFQDyQAP,113550001001,113550001001
0064J00000DFQjCQAX,113551001003,113551001003
0064J00000DFQjHQAX,113551002002,113551002002
0068d000003sRYfAAM,113552001004,113552001004
0068d000003sRWZAA2,113552002003,113552002003
0064J00000DFQjlQAH,113553001001,113553001001
0064J00000DFQjMQAX,113553002002,113553002002
0064J00000DFQWAQA5,113554001003,113554001003
0064J00000DFQhMQAX,113555001001,113555001001
0064J00000DFQeIQAX,113556001006,113556001006
0064J00000DFQjvQAH,113556002002,113556002002
0064J00000DFPF0QAP,113557001002,113557001002
0064J00000DGNpuQAH,113557002003,113557002003
0068d000007Cda2AAC,113558001004,113558001004
0068d000007vJXGAA2,113558002003,113558002003
0064J00000DGOAhQAP,113559001001,113559001001
0064J00000DGOA4QAP,113559002003,113559002003
0064J00000DGOArQAP,113559003001,113559003001
0064J00000DGOAwQAP,113559004002,113559004002
0064J00000DGOB6QAP,113559005004,113559005004
0064J00000DGNvsQAH,113559007003,113559007003
0064J00000DGOBGQA5,113559008002,113559008002
0064J00000DFQfzQAH,113562001001,113562001001
006Nz000002jCtVIAU,113562002004,113562002004
0064J00000DFPrTQAX,113564001001,113564001001
0068d000004fUd5AAE,113565001002,113565001002
0064J00000DFQPVQA5,113565002001,113565002001
0064J00000DFQcRQAX,113566001003,113566001003
0064J00000DFQemQAH,113566002005,113566002005
0064J00000DGOAXQA5,113567001004,113567001004
0064J00000DFPzHQAX,113567002003,113567002003
0064J00000DFQf1QAH,113568001001,113568001001
0068d000009F04pAAC,113568002003,113568002003
0064J00000DFQk5QAH,113569001002,113569001002
0064J00000DGOASQA5,113570001002,113570001002
0064J00000FVy5JQAT,113571001002,113571001002
0064J00000DFPzNQAX,113571002001,113571002001
0064J00000DFQkKQAX,113572001001,113572001001
0064J00000DGOBBQA5,113573001003,113573001003
0064J00000DFQkPQAX,113574001001,113574001001
0064J00000DFQkAQAX,113575001003,113575001003
0068d000004gEKyAAM,113577001003,113577001003
0064J00000DFQEVQA5,113577002001,113577002001
0064J00000DFPVtQAP,113578001002,113578001002
0064J00000DGOBLQA5,113578002001,113578002001
0064J00000FUPsSQAX,113579001003,113579001003
0064J00000DFPgEQAX,113580001001,113580001001
0064J00000DFQkUQAX,113580002006,113580002006
0064J00000DFQktQAH,113582001004,113582001004
0064J00000DFQDDQA5,113582002002,113582002002
0064J00000DFQifQAH,113583001002,113583001002
0064J00000DFQkjQAH,113583002004,113583002004
0064J00000DFQYQQA5,113584001001,113584001001
0064J00000DFOLVQA5,113584002001,113584002001
0064J00000DFQcHQAX,113585001004,113585001004
0068d000008e2MtAAI,113585002004,113585002004
0064J00000DFPdVQAX,113586001004,113586001004
0064J00000DFQVzQAP,113586002002,113586002002
0064J00000DFQfQQAX,113588001001,113588001001
0064J00000DFQkZQAX,113589002003,113589002003
0064J00000DFQRdQAP,113590001001,113590001001
0064J00000DFQbgQAH,113591001001,113591001001
0064J00000DFQkoQAH,113592001001,113592001001
0064J00000DGOATQA5,113592002001,113592002001
0064J00000DFQlSQAX,113594001004,113594001004
0064J00000DFQioQAH,113594002002,113594002002
0064J00000DFQY5QAP,113595001001,113595001001
0064J00000DFQVHQA5,113596001001,113596001001
0064J00000DFPiHQAX,113596002001,113596002001
0064J00000DFPmkQAH,113598001001,113598001001
0064J00000DFQlIQAX,113598002004,113598002004
0064J00000DFQcPQAX,113599001001,113599001001
0064J00000DFP1DQAX,113599002002,113599002002
0064J00000DFQl8QAH,113600001002,113600001002
0064J00000DFQl3QAH,113600002002,113600002002
0064J00000DFQkyQAH,113603001003,113603001003
006Nz000001ePTlIAM,113604001005,113604001005
0064J00000FVBkrQAH,113605001003,113605001003
0068d000003qX52AAE,113607001003,113607001003
0064J00000DFQQWQA5,113608001002,113608001002
0064J00000DGOBVQA5,113608002001,113608002001
0064J00000DFQjhQAH,113609001002,113609001002
0064J00000DFQlNQAX,113610001001,113610001001
006Nz000003RQKsIAO,113612001006,113612001006
0064J00000DFQlDQAX,113613001002,113613001002
0064J00000DFQecQAH,113615002001,113615002001
0064J00000DFQYbQAP,113617001001,113617001001
0064J00000DFQcWQAX,113618001001,113618001001
0064J00000DFQjDQAX,113620001003,113620001003
0064J00000DFQhWQAX,113621001001,113621001001
0064J00000DFQWMQA5,113622001003,113622001003
0064J00000DFQedQAH,113623001003,113623001003
0064J00000DGOBkQAP,113623002004,113623002004
0064J00000DFQiAQAX,113626001001,113626001001
0064J00000DFQkvQAH,113626002001,113626002001
0068d000003teWPAAY,113627001005,113627001005
0064J00000DGOBuQAP,113627002001,113627002001
0064J00000DFQkQQAX,113629001003,113629001003
0068d000007u5oDAAQ,113630001002,113630001002
0064J00000DGOC9QAP,113644001003,113644001003
0064J00000DFQlXQAX,113645001001,113645001001
0064J00000DFQlcQAH,113646001001,113646001001
0064J00000DGOC4QAP,113652001005,113652001005
0064J00000DFQlrQAH,113653001002,113653001002
0064J00000DFQb6QAH,113656001002,113656001002
0064J00000DGOCEQA5,113656002002,113656002002
0064J00000DFQLlQAP,113657001002,113657001002
0064J00000DFQavQAH,113662001001,113662001001
0064J00000DFQlmQAH,113664001001,113664001001
0064J00000DFQiyQAH,113668001004,113668001004
0064J00000DFQmfQAH,113668002002,113668002002
0064J00000DFOvnQAH,113669001003,113669001003
0064J00000DFQmGQAX,113669002002,113669002002
0064J00000DFQl4QAH,113670001003,113670001003
0068d000007Diz8AAC,113670002005,113670002005
0064J00000DFQkzQAH,113671001003,113671001003
0064J00000DFPQbQAP,113677001001,113677001001
0064J00000DFQfXQAX,113685001002,113685001002
0064J00000DFQP6QAP,113686001001,113686001001
0068d0000037ik1AAA,113687001006,113687001006
0064J00000DsTR4QAN,113689001004,113689001004
0064J00000DFQmVQAX,113691001001,113691001001
0064J00000DFQmpQAH,113692001001,113692001001
0064J00000DFQf2QAH,113694001002,113694001002
0064J00000DFQmaQAH,113695001005,113695001005
0064J00000DFQmHQAX,113700001004,113700001004
0064J00000DFQaQQAX,113701001001,113701001001
0064J00000DFQguQAH,113702001002,113702001002
0068d000003sOLlAAM,113704001003,113704001003
0064J00000DFQnJQAX,113705001001,113705001001
0064J00000DFQgtQAH,113706001001,113706001001
0064J00000DGOCPQA5,113707001002,113707001002
0064J00000DGOCiQAP,113707002003,113707002003
0064J00000DGOCnQAP,113707003004,113707003004
0064J00000DGOCsQAP,113707004003,113707004003
0064J00000DGNd6QAH,113707005003,113707005003
0064J00000DGOCUQA5,113707006002,113707006002
0064J00000DGNycQAH,113707007005,113707007005
0064J00000DGOCxQAP,113707008002,113707008002
0064J00000DGO2MQAX,113707009002,113707009002
0064J00000DGOD2QAP,113707010003,113707010003
0064J00000DGOD7QAP,113707011003,113707011003
0064J00000DGODCQA5,113707012003,113707012003
0064J00000DGO3wQAH,113707013003,113707013003
0064J00000DGODHQA5,113707014002,113707014002
0064J00000DGNkLQAX,113707015003,113707015003
0068d00000CrrYsAAJ,113707016003,113707016003
0068d000004fwsiAAA,113707017003,113707017003
0064J00000DGNkMQAX,113707018002,113707018002
0068d000009fmc5AAA,113707019004,113707019004
0064J00000DGODRQA5,113707020003,113707020003
0064J00000DGODbQAP,113707021002,113707021002
0064J00000DGO6qQAH,113707022002,113707022002
0064J00000DGODgQAP,113707023002,113707023002
0064J00000DGODqQAP,113707024004,113707024004
0064J00000DGODvQAP,113707025003,113707025003
0064J00000DGOE5QAP,113707026002,113707026002
0064J00000DGO1SQAX,113707027003,113707027003
0064J00000DGNgEQAX,113707028002,113707028002
0064J00000DGOEAQA5,113707029003,113707029003
0064J00000DGO6lQAH,113707030003,113707030003
0064J00000DGNxLQAX,113707031003,113707031003
0064J00000DGOEKQA5,113707032002,113707032002
0064J00000DGOEPQA5,113707033002,113707033002
0064J00000DGOEZQA5,113707034003,113707034003
0064J00000DGO4fQAH,113707035003,113707035003
0064J00000DGOEeQAP,113707036003,113707036003
0064J00000DGODmQAP,113707037003,113707037003
0064J00000DGOEjQAP,113707038002,113707038002
0064J00000DGOEoQAP,113707039002,113707039002
0064J00000DGOEtQAP,113707040002,113707040002
0064J00000DGOF3QAP,113707043003,113707043003
0064J00000DGO54QAH,113707044004,113707044004
0064J00000DGOFDQA5,113707045002,113707045002
0064J00000DGOEzQAP,113707046003,113707046003
0064J00000DGNmSQAX,113707047004,113707047004
0064J00000DFQn9QAH,113708001002,113708001002
0064J00000DFQYRQA5,113713003002,113713003002
0064J00000DFQl5QAH,113715001003,113715001003
0064J00000DFQBSQA5,113719001001,113719001001
0064J00000DFQcbQAH,113730001001,113730001001
0064J00000DFQY6QAP,113733001002,113733001002
0064J00000DFQn4QAH,113737001001,113737001001
0064J00000DFQEyQAP,113738002003,113738002003
0064J00000DFQh8QAH,113739001001,113739001001
0064J00000DFQYSQA5,113741001001,113741001001
0064J00000DFQl6QAH,113744001002,113744001002
0064J00000DFQnOQAX,113745001002,113745001002
0064J00000DGNkBQAX,113748001002,113748001002
0064J00000DFQVIQA5,113749001005,113749001005
0064J00000DFQYyQAP,113750001002,113750001002
0064J00000DFQkpQAH,113757001001,113757001001
0064J00000DFQccQAH,113765001003,113765001003
0064J00000DFQnYQAX,113766001004,113766001004
0064J00000DFQcdQAH,113767001004,113767001004
0064J00000DGOCYQA5,113770001001,113770001001
0064J00000DFQk6QAH,113771001001,113771001001
0064J00000DFQndQAH,113771002002,113771002002
0064J00000DFQlEQAX,113780001001,113780001001
0064J00000DFQniQAH,113788001001,113788001001
006Nz000002SMVtIAO,113791001002,113791001002
0064J00000DFQoCQAX,113791003004,113791003004
0064J00000DFQnnQAH,113793001003,113793001003
0064J00000DFQo2QAH,113795001001,113795001001
0068d000009fmdmAAA,113800001005,113800001005
0064J00000DFQiKQAX,113803001001,113803001001
0064J00000DFQWqQAP,113805002001,113805002001
0064J00000DFQoMQAX,113809001001,113809001001
0064J00000DFQi5QAH,113809002003,113809002003
0068d0000039uWkAAI,113816001004,113816001004
0068d000007Cd9LAAS,113817001005,113817001005
0064J00000DFQoHQAX,113818001003,113818001003
0064J00000DFQoWQAX,113819001002,113819001002
0064J00000DFQjEQAX,113820001002,113820001002
0064J00000DFQolQAH,113821001003,113821001003
0064J00000DFQeeQAH,113822001005,113822001005
0064J00000DFQgOQAX,113823001003,113823001003
0064J00000DFQogQAH,113824001003,113824001003
0064J00000DFQeYQAX,113825001002,113825001002
0064J00000DFQovQAH,113826001002,113826001002
0064J00000DFQoIQAX,113827001003,113827001003
0068d00000CruzNAAR,113828001003,113828001003
0064J00000DFQo8QAH,113829001003,113829001003
0064J00000DFQjXQAX,113830001003,113830001003
0064J00000DFQjiQAH,113831001006,113831001006
0064J00000DFQoRQAX,113832001002,113832001002
0064J00000DFQVYQA5,113833001002,113833001002
0068d000008fke9AAA,113834001003,113834001003
0068d0000038uzmAAA,113835001004,113835001004
0068d0000037Wz7AAE,113836001003,113836001003
0064J00000DFQoqQAH,113837001003,113837001003
0064J00000DFQp0QAH,113838001004,113838001004
0064J00000DFQRCQA5,113839001005,113839001005
0064J00000DFQpFQAX,113840001003,113840001003
0064J00000DFQpeQAH,113841001002,113841001002
0064J00000DFQp5QAH,113843001003,113843001003
0064J00000DFQlYQAX,113844001003,113844001003
0064J00000DFQpAQAX,113845001002,113845001002
0064J00000DFQpKQAX,113849001002,113849001002
0064J00000DFQkkQAH,113853001001,113853001001
006Nz000008StRbIAK,113853001001,113853001001
0064J00000DFQpUQAX,113855001002,113855001002
0064J00000DGOE0QAP,113859001002,113859001002
0064J00000DFQPyQAP,113860001001,113860001001
0064J00000DFQpPQAX,113861001002,113861001002
0064J00000DFQjFQAX,113862001002,113862001002
0064J00000DGNdRQAX,113863001001,113863001001
0064J00000DFQQYQA5,113864001002,113864001002
0064J00000DFQQqQAP,113869001002,113869001002
0064J00000DFQbiQAH,113871001001,113871001001
006Nz000008SqyQIAS,113871001001,113871001001
0068d000003rbvwAAA,113874001005,113874001005
0064J00000DFQq8QAH,113874002002,113874002002
0064J00000DGNiKQAX,113877001001,113877001001
0064J00000DFQqXQAX,113878001001,113878001001
0064J00000DFQqhQAH,113879001006,113879001006
0064J00000DFQpoQAH,113880001001,113880001001
0064J00000DFQptQAH,113881001001,113881001001
0064J00000DFQpjQAH,113882001003,113882001003
0064J00000DFQqSQAX,113883001001,113883001001
0064J00000DFQoDQAX,113884001004,113884001004
0064J00000DFQqcQAH,113885001002,113885001002
0064J00000DFQqmQAH,113886001001,113886001001
0064J00000DFQoNQAX,113887001001,113887001001
0064J00000DGOFwQAP,113891007002,113891007002
0064J00000DGOFSQA5,113894001002,113894001002
0068d000009hB1pAAE,113894003003,113894003003
0064J00000DGOG1QAP,113894005002,113894005002
0064J00000DGO7oQAH,113895001003,113895001003
006Nz000003D86AIAS,113895002004,113895002004
0064J00000DGNZ5QAP,113896001006,113896001006
0064J00000DGOEBQA5,113905001001,113905001001
0064J00000DFQjjQAH,113917001001,113917001001
0064J00000DFQVMQA5,113923001001,113923001001
0064J00000DFQq3QAH,113933001001,113933001001
0064J00000DFQn5QAH,113940001001,113940001001
0064J00000DGOF8QAP,113947001002,113947001002
0064J00000DFQpzQAH,113949001003,113949001003
0064J00000DFQ8EQAX,113950001001,113950001001
0064J00000DFQqDQAX,113952001001,113952001001
0064J00000DFQqwQAH,113965001001,113965001001
0064J00000DFQr1QAH,113966001001,113966001001
0064J00000DFQqYQAX,113967053001,113967053001
0064J00000DFQxiQAH,113967054001,113967054001
0064J00000DFQwgQAH,113967057001,113967057001
0064J00000DFQvFQAX,113967058001,113967058001
0064J00000DFQuQQAX,113967059001,113967059001
0064J00000DFQoAQAX,113967062001,113967062001
0064J00000DFQo9QAH,113967064001,113967064001
0064J00000DFQvEQAX,113967066001,113967066001
0064J00000DFQx4QAH,113967069001,113967069001
0064J00000DFQqnQAH,113974001001,113974001001
0064J00000DFQqrQAH,113978001001,113978001001
0064J00000DFQr6QAH,113983001001,113983001001
0064J00000DFQrBQAX,113984001001,113984001001
0064J00000DFQqiQAH,113986001001,113986001001
0064J00000DHkrGQAT,113997001002,113997001002
0064J00000DFQMnQAP,113998001001,113998001001
0064J00000DFQklQAH,113998002002,113998002002
0064J00000DFQrpQAH,114002001003,114002001003
0064J00000DFQrfQAH,114002002001,114002002001
0064J00000DFQrkQAH,114003001004,114003001004
0064J00000DFQPzQAP,114004001002,114004001002
0064J00000DFQrLQAX,114006001001,114006001001
0064J00000DGOGGQA5,114007001003,114007001003
006Pv00000DkVvlIAF,114007001003,114007001003
0064J00000DFQc2QAH,114008001003,114008001003
0064J00000DFQOAQA5,114009001004,114009001004
0064J00000DFQrCQAX,114009002004,114009002004
0064J00000DFQrGQAX,114012001001,114012001001
0064J00000DFQjIQAX,114016001002,114016001002
0068d000004fUbdAAE,114016002004,114016002004
