_id,Tenancy__r:Contract:PMS_Reference__c,ownerid,accountid,recordtypeid,unit__c,status,tenancy_status__c,startdate,tenancy_end_date__c,agreement_type__c,document_type__c,memorandum_of_agreement_date__c,actual_move_out_date__c,uplift_percentage__c,security_deposit_amount__c,break_clause__c,special_clauses__c,special_clause_free_text__c,vehicle_make__c,vehicle_model__c,vehicle_registration__c,opportunity__c,pms_reference__c
8008d000000YpEaAAK,222692016001,0058d000006d5m0AAA,0018d00000C6iPaAAJ,012Pv0000021hzSIAQ,a1G8d0000004qm5EAA,Activated,Activated,2023-07-22,2024-07-21,AST,AST,,,6.0,1600,No Break,,,,,,0068d00000CtO1IAAV,222692016001
8008d000000YpFQAA0,222683122003,0058d000006d5m0AAA,0018d00000996TVAAY,012Pv0000021hzSIAQ,a1G8d0000004Xj8EAE,Activated,Activated,2023-07-01,2024-06-30,AST,AST,,,6.0,915,2 at 10 to expire at 12,,,,,,0068d00000CrN69AAF,222683122003
8008d000000YpFYAA0,222652020002,0054J000004vXOiQAM,0018d00000976UHAAY,012Pv0000021hzSIAQ,a1G4J0000025yHDUAY,Activated,Activated,2023-06-24,2024-06-23,Licence,Parking Licence,,,6.0,0,Check Contract,,,,,,0068d00000CrrcoAAB,222652020002
8008d000000YpGCAA0,418636030004,0058d000006d5m0AAA,0018d00000B34LlAAJ,012Pv0000021hzSIAQ,a1G4J0000025zrbUAA,Activated,Activated,2023-06-29,2024-06-28,AST,AST,,,6.0,1800,2 at 10 to expire at 12,,,,,,0068d00000CrKpkAAF,418636030004
8008d000000YpIYAA0,222624039002,0058d000006d5m0AAA,0014J00000VvTiEQAV,012Pv0000021hzSIAQ,a1G4J0000025yUnUAI,Activated,Activated,2023-07-13,2024-07-12,AST,AST,,,6.0,1396.15,No Break,,,,,,0068d00000CsBfsAAF,222624039002
8008d000000YpaXAAS,217371021006,0058d000006d5m0AAA,0014J00000VvS0uQAF,012Pv0000021hzSIAQ,a1G4J0000025yKiUAI,Activated,Activated,2023-07-17,2024-07-16,AST,AST,,,6.0,620,2 at 4 to expire at 6,,,,,,0068d00000F5bvaAAB,217371021006
800Nz000000VwHbIAK,222659050002,0054J000004vXP2QAM,0018d0000095BuvAAE,012Pv0000021hzSIAQ,a1G4J0000025y9UUAQ,Activated,Activated,2023-06-06,2026-06-05,AST,AST,,,6.0,1285,2 at 10 to expire at 12,,,,,,0068d00000CqRlOAAV,222659050002
8008d000000YpJ1AAK,222683030003,0054J000004vXOiQAM,0018d0000087isIAAQ,012Pv0000021hzSIAQ,a1G8d0000004XdeEAE,Activated,Activated,2023-06-01,2024-05-31,AST,AST,,2024-05-31,6.0,1150,2 at 10 to expire at 12,,"Change Of Sharer Clause 

1.Miles Fremantle shall cease to be a Tenant of the above property and shall have no claim on the deposit monies held as detailed in Clause B6 of the above Lease which deposit shall continue to be held by Grainger Residential Management Ltd. 
2. N/A shall become a Tenant of the above property and shall assume joint and several responsibility for the rent and all other terms, conditions and obligations detailed within the above Tenancy Agreement.
3. Bethan Din shall reimburse Miles Fremantle the proportion of the deposit monies detailed in B.6 of the above Tenancy Agreement paid by them less any agreed offset for damage which may have occurred during the period from the original commencement of the Tenancy to the commencement of this Tenancy Agreement. 
4. GRML will have no involvement in the settlement of the outgoing tenants deposit or any issues regarding the current condition of the property with the incoming tenant(s). These matters and the exchange of funds will be resolved between the two parties named in points 1 and 2 above.
5. N/A shall accept the Inventory Check-In Report effected at the commencement of the Tenancy and assume joint and several responsibility for all and any damage (save for fair wear and tear) to the Property or its fixtures and furniture with effect from the commencement of that Tenancy",,,,0068d00000CqltpAAB,222683030003
8008d000000YpJ6AAK,222683091002,0058d000006d5m0AAA,0018d00000966NIAAY,012Pv0000021hzSIAQ,a1G8d0000004XhIEAU,Activated,Activated,2023-06-11,2024-06-10,AST,AST,,2024-03-22,6.0,880,2 at 4 to expire at 6,,,,,,0068d00000CrrgqAAB,222683091002
8008d000000YpJLAA0,222578123005,0058d000006d5m0AAA,0018d00000B2wsYAAR,012Pv0000021hzSIAQ,a1G4J0000025z21UAA,Activated,Activated,2023-07-18,2024-07-17,AST,AST,,,6.0,1570,No Break,,,,,,0068d00000CsZsuAAF,222578123005
8008d000000YpJNAA0,222648154003,0058d000006d5m0AAA,0018d00000961p4AAA,012Pv0000021hzSIAQ,a1G4J0000025yPrUAI,Activated,Activated,2023-07-01,2024-06-30,AST,AST,,,6.0,1320,2 at 4 to expire at 6,,,,,,0068d00000Crc1NAAR,222648154003
8008d000000YpJkAAK,900002040004,0058d000006d5m0AAA,0018d0000098PkfAAE,012Pv0000021hzSIAQ,a1G4J0000026018UAA,Activated,Activated,2023-07-11,2025-07-10,AST,AST,,,6.0,1950,2 at 10 to expire at 12,,,,,,0068d00000CsBI8AAN,900002040004
8008d000000YpKYAA0,222578028006,0058d000006d5m0AAA,0018d0000098x2nAAA,012Pv0000021hzSIAQ,a1G4J0000025ytEUAQ,Activated,Activated,2023-07-15,2024-07-14,AST,AST,,,6.0,1150,2 at 10 to expire at 12,,,,,,0068d00000CsFaHAAV,222578028006
8008d000000YpL2AAK,900002124002,0058d000006d5m0AAA,0014J00000ZRdQPQA1,012Pv0000021hzSIAQ,a1G4J0000025zp7UAA,Activated,Activated,2023-07-19,2024-07-18,AST,AST,,,6.0,2020,No Break,,,,,,0068d00000Ct9J9AAJ,900002124002
8008d000000YpLMAA0,418645073004,0058d000004DOMXAA4,0018d00000aFV3aAAG,012Pv0000021hzSIAQ,a1G4J0000025zx5UAA,Activated,Activated,2023-05-31,2024-05-30,AST,AST,,2024-05-30,6.0,2320,No Break,,,,,,0068d00000F5di6AAB,418645073004
8008d000000YpOpAAK,222710064003,0054J000004vXOqQAM,0018d00000aEyibAAC,012Pv0000021hzSIAQ,a1G8d0000005rMlEAI,Activated,Activated,2023-05-31,2024-05-30,Licence,Parking Licence,,,8.0,0,No Break,,,,,,0068d00000F64loAAB,222710064003
8008d000000YpUoAAK,217371015007,0054J000005JWtDQAW,0018d00000aExB8AAK,012Pv0000021hzSIAQ,a1G4J0000025y5bUAA,Activated,Activated,2023-07-07,2024-07-06,AST,AST,,,6.0,745,No Break,,,,,,0068d00000F5MZ7AAN,217371015007
8008d000000YpVSAA0,222488064008,0058d0000034SvqAAE,0014J00000ZPTcmQAH,012Pv0000021hzSIAQ,a1G4J0000025y03UAA,Activated,Activated,2023-07-30,2024-07-29,AST,AST,,,6.0,535,No Break,,,,,,0068d00000Ct0P3AAJ,222488064008
8008d000000YpWQAA0,222621004002,0058d000006d5m0AAA,0014J00000VvT52QAF,012Pv0000021hzSIAQ,a1G4J0000025y3IUAQ,Activated,Activated,2023-06-17,2025-06-16,AST,AST,,,6.0,1113.46,2 at 4 to expire at 6,,,,,,0068d00000CrrjCAAR,222621004002
8008d000000YpWpAAK,222683121002,0058d000006d5m0AAA,0018d0000098TFoAAM,012Pv0000021hzSIAQ,a1G8d0000004Xj3EAE,Activated,Activated,2023-06-27,2024-06-26,AST,AST,,,6.0,1280,2 at 10 to expire at 12,,,,,,0068d00000Cs1CaAAJ,222683121002
8008d000000YpYvAAK,222683079002,0058d0000020feeAAA,0018d00000V4pY6AAJ,012Pv0000021hzSIAQ,a1G8d0000004XgeEAE,Activated,Activated,2023-06-17,2024-06-16,AST,AST,,,6.0,980,No Break,,,,,,0068d00000Cs9ngAAB,222683079002
8008d000000YpZoAAK,222579046004,0058d000006d5m0AAA,0018d0000086iXeAAI,012Pv0000021hzSIAQ,a1G4J0000025z8xUAA,Activated,Activated,2023-07-11,2024-07-10,AST,AST,,,6.0,1545,2 at 4 to expire at 6,,,,,,0068d00000CsAFNAA3,222579046004
8008d000000YpZyAAK,222648083004,0058d000004EqA5AAK,0018d00000aFCjWAAW,012Pv0000021hzSIAQ,a1G4J0000025yBpUAI,Activated,Activated,2023-07-03,2024-07-02,AST,AST,,,6.0,1135,No Break,,,,,,0068d00000F5VcaAAF,222648083004
800Nz000000Vx8kIAC,222580091004,0058d0000020feeAAA,0018d00000aF1tWAAS,012Pv0000021hzSIAQ,a1G4J0000025yV5UAI,Activated,Activated,2023-06-19,2024-06-18,AST,AST,,,6.0,1300,No Break,,,,,,0068d00000F5R9mAAF,222580091004
800Nz000000W2UxIAK,222630120002,0058d000006d5m0AAA,0018d0000098xsPAAQ,012Pv0000021hzSIAQ,a1G4J0000025xSnUAI,Activated,Activated,2023-07-19,2024-07-18,AST,AST,,,6.0,1115,2 at 10 to expire at 12,,,,,,0068d00000CszyDAAR,222630120002
800Nz000000W2hpIAC,222659125001,0058d000006d5m0AAA,0014J00000YDkM7QAL,012Pv0000021hzSIAQ,a1G4J0000025yPfUAI,Activated,Activated,2023-07-05,2024-07-04,AST,AST,,,6.0,1096,2 at 10 to expire at 12,,,,,,0068d00000CrvoYAAR,222659125001
800Nz000000W2wYIAS,900003002003,0058d000006d5m0AAA,0018d0000096UNoAAM,012Pv0000021hzSIAQ,a1G4J00000260CsUAI,Activated,Activated,2023-07-07,2024-07-06,Licence,Parking Licence,,,6.0,0,Renewal 1 month,,,,,,0068d00000Cs6IvAAJ,900003002003
800Nz000000W37xIAC,222631042003,0058d000006d5m0AAA,0018d0000098xsPAAQ,012Pv0000021hzSIAQ,a1G4J0000025ypRUAQ,Activated,Activated,2023-07-18,2024-07-17,Licence,Parking Licence,,,6.0,0,Renewal 1 month,,,,,,0068d00000Ct0GzAAJ,222631042003
800Nz000000W4NCIA0,222652075003,0058d000006d5m0AAA,0014J00000ZPA87QAH,012Pv0000021hzSIAQ,a1G4J0000025yF2UAI,Activated,Activated,2023-07-09,2024-07-08,Licence,Parking Licence,,,6.0,0,Renewal 1 month,,,,,,0068d00000CsA4jAAF,222652075003
800Nz000000W531IAC,222558001001,0054J000004vXP2QAM,0014J00000VvSj4QAF,012Pv0000021hzSIAQ,a1G4J0000025xaNUAQ,Activated,Activated,2023-06-08,2026-06-07,AST,AST,,,6.0,1426.15,2 at 10 to expire at 12,,,,,,0068d00000CrumWAAR,222558001001
800Nz000000W5z9IAC,222640005001,0058d000006d5m0AAA,0014J00000VvUGNQA3,012Pv0000021hzSIAQ,a1G4J0000025yugUAA,Activated,Activated,2023-08-01,2024-07-31,Licence,Parking Licence,,,6.0,0,Renewal 1 month,,,,,,0068d00000CtJgQAAV,222640005001
800Nz000000W6hlIAC,900003024002,0058d000006d5m0AAA,0014J00000VvNNXQA3,012Pv0000021hzSIAQ,a1G4J00000260JsUAI,Activated,Activated,2023-07-15,2024-07-14,Licence,Parking Licence,,,6.0,0,Renewal 1 month,,,,,,0068d00000CsFnGAAV,900003024002
800Nz000000W6iOIAS,217371072004,0058d000006d5m0AAA,0014J00000YdJ2lQAF,012Pv0000021hzSIAQ,a1G4J0000025yGsUAI,Activated,Activated,2023-06-16,2024-06-15,AST,AST,,,6.0,835,2 at 4 to expire at 6,,,,,,0068d00000CrrbSAAR,217371072004
800Nz000000W6wrIAC,222648100004,0058d000004EqA5AAK,0014J00000YdODVQA3,012Pv0000021hzSIAQ,a1G4J0000025yQ9UAI,Activated,Activated,2023-06-05,2024-06-04,AST,AST,,,6.0,1490,No Break,,,,,,0068d00000F5lodAAB,222648100004
800Nz000000WEhNIAW,222650026003,0058d000004EqA5AAK,0018d00000WvcmrAAB,012Pv0000021hzSIAQ,a1G4J0000025yMaUAI,Activated,Activated,2023-06-01,2025-05-31,AST,AST,,,6.0,1400,No Break,,,,,,0068d00000F5eEUAAZ,222650026003
800Nz000000WHfKIAW,122486006002,0054J000004vXOiQAM,0014J00000VvQtIQAV,012Pv0000021hzSIAQ,a1G4J0000025wtKUAQ,Activated,Activated,2023-09-01,2024-08-31,AST,AST,,,6.0,1453.85,2 at 10 to expire at 12,,,,,,0068d00000CsXYJAA3,122486006002
800Nz000000WIOTIA4,217371120006,0054J000004vXOiQAM,0014J00000YwqXbQAJ,012Pv0000021hzSIAQ,a1G4J0000025yISUAY,Activated,Activated,2023-07-01,2024-06-30,AST,AST,,,6.0,570,2 at 10 to expire at 12,,,,,,0068d00000CrMyoAAF,217371120006
800Nz000000ZCvyIAG,222579149002,0058d000006d5m0AAA,0018d000004TitIAAS,012Pv0000021hzSIAQ,a1G4J0000025zECUAY,Activated,Activated,2023-07-24,2024-07-23,AST,AST,,,6.0,1180,No Break,,,,,,0068d00000CtVGfAAN,222579149002
800Nz000000ZERbIAO,222487053004,0058d000006d5m0AAA,0014J00000VvStHQAV,012Pv0000021hzSIAQ,a1G4J0000025xpIUAQ,Activated,Activated,2023-07-15,2024-07-14,AST,AST,,,6.0,675,2 at 10 to expire at 12,,,,,,0068d00000CsBwkAAF,222487053004
800Nz000000WoeWIAS,418565009001,0058d000006d5m0AAA,0014J00000VvUpjQAF,012Pv0000021hzSIAQ,a1G4J0000025zxqUAA,Activated,Activated,2023-07-15,2024-07-14,AST,AST,,,6.0,1944.23,2 at 10 to expire at 12,,,,,,0068d00000CsFqPAAV,418565009001
800Nz000000WpPJIA0,222666212003,0054J000004vXOaQAM,0018d00000aGB1ZAAW,012Pv0000021hzSIAQ,a1G4J000004jyv8UAA,Activated,Activated,2023-06-07,2024-06-06,AST,AST,,2024-06-06,6.0,1195,No Break,,,,,,0068d00000F61WJAAZ,222666212003
800Nz000000WsDQIA0,122599001003,0054J000004vXOiQAM,0014J00000YxC8QQAV,012Pv0000021hzSIAQ,a1G4J0000025x40UAA,Activated,Activated,2023-06-28,2024-06-27,AST,AST,,,6.0,990,2 at 10 to expire at 12,,,,,,0068d00000CrGxMAAV,122599001003
800Nz000000Wtz7IAC,122486058003,0058d000006d5m0AAA,0014J00000VvRa4QAF,012Pv0000021hzSIAQ,a1G4J0000025x4yUAA,Activated,Activated,2023-07-25,2024-07-24,AST,AST,,,6.0,1442.31,2 at 10 to expire at 12,,,,,,0068d00000Cs6eEAAR,122486058003
800Nz000000WvPrIAK,222677037001,0058d000006d5m0AAA,0018d000002v3zAAAQ,012Pv0000021hzSIAQ,a1G8d0000004DDUEA2,Activated,Activated,2023-07-12,2024-07-11,AST,AST,,,6.0,915,2 at 10 to expire at 12,,,,,,0068d00000CsBH5AAN,222677037001
800Nz000000WwM2IAK,222648056002,0058d000006d5m0AAA,0018d00000B2gsxAAB,012Pv0000021hzSIAQ,a1G4J0000025xusUAA,Activated,Activated,2023-07-05,2024-07-04,AST,AST,,,6.0,1225,2 at 10 to expire at 12,,,,,,0068d00000Cs2OdAAJ,222648056002
800Nz000000Wws5IAC,222630009004,0058d000006d5m0AAA,0018d0000096OEIAA2,012Pv0000021hzSIAQ,a1G4J0000025ystUAA,Activated,Activated,2023-07-02,2024-07-01,AST,AST,,,6.0,720,2 at 10 to expire at 12,,,,,,0068d00000Crs2JAAR,222630009004
800Nz000000WyFaIAK,317470005007,0058d000006d5m0AAA,0014J00000YeCRhQAN,012Pv0000021hzSIAQ,a1G4J00000260bYUAQ,Activated,Activated,2023-07-23,2024-07-22,AST,AST,,,6.0,1690,No Break,,,,,,0068d00000CtOKZAA3,317470005007
800Nz000000WyZ7IAK,222488069007,0058d0000034SvqAAE,0014J00000bFLkWQAW,012Pv0000021hzSIAQ,a1G4J0000025y7PUAQ,Activated,Activated,2023-07-30,2024-07-29,AST,AST,,,6.0,680,No Break,,,,,,0068d00000Ct0LWAAZ,222488069007
800Nz000000Wyu0IAC,110447260002,0058d000006d5m0AAA,0014J00000aujGrQAI,012Pv0000021hzSIAQ,a1G4J0000025ttQUAQ,Activated,Activated,2023-07-14,2024-07-13,AST,AST,,,6.0,1471,2 at 10 to expire at 12,,,,,,0068d00000CsBq6AAF,110447260002
800Nz000000WzWbIAK,222611020001,0058d000006d5m0AAA,0014J00000VvSpzQAF,012Pv0000021hzSIAQ,a1G4J0000025xyPUAQ,Activated,Activated,2023-08-01,2024-07-31,AST,AST,,,6.0,940,2 at 10 to expire at 12,,,,,,0068d00000Ct4mNAAR,222611020001
800Nz000000XB3BIAW,418645043004,0058d000004DOMXAA4,0018d00000aFSHaAAO,012Pv0000021hzSIAQ,a1G4J000002608HUAQ,Activated,Activated,2023-06-23,2024-06-22,AST,AST,,,6.0,2345,No Break,,,,,,0068d00000F5cIBAAZ,418645043004
800Nz000000XFMwIAO,418582003003,0054J000004vXOiQAM,0018d00000C5p9eAAB,012Pv0000021hzSIAQ,a1G4J0000025zRrUAI,Activated,Activated,2023-07-07,2025-07-06,AST,AST,,,6.0,1225,2 at 10 to expire at 12,,,,,,0068d00000Cs3fDAAR,418582003003
800Nz000000XtE1IAK,222521050002,0058d000006d5m0AAA,0014J00000ZPV0zQAH,012Pv0000021hzSIAQ,a1G4J0000025y6WUAQ,Activated,Activated,2023-07-03,2024-07-02,AST,AST,,,6.0,975,2 at 4 to expire at 6,,,,,,0068d00000CrvM3AAJ,222521050002
800Nz000000Y0iZIAS,222521062006,0058d000006d5m0AAA,0014J00000Zv2DOQAZ,012Pv0000021hzSIAQ,a1G4J0000025xOhUAI,Activated,Activated,2023-07-22,2024-07-21,AST,AST,,,6.0,890,No Break,,,,,,0068d00000CtOHBAA3,222521062006
800Nz000000Y3ecIAC,222522048004,0058d000006d5m0AAA,0018d000009695EAAQ,012Pv0000021hzSIAQ,a1G4J0000025yJlUAI,Activated,Activated,2023-07-18,2024-07-17,AST,AST,,,6.0,1030,No Break,,,,,,0068d00000Ct0TKAAZ,222522048004
800Nz000000Y4KXIA0,222580092004,0054J000004vXOiQAM,0018d0000087rtiAAA,012Pv0000021hzSIAQ,a1G4J0000025ycUUAQ,Activated,Activated,2023-07-11,2024-07-10,AST,AST,,,6.0,985,2 at 10 to expire at 12,,,,,,0068d00000CsB9VAAV,222580092004
800Nz000000Y4dxIAC,222522051009,0058d000006d5m0AAA,0018d000006Vm7wAAC,012Pv0000021hzSIAQ,a1G4J0000025xrUUAQ,Activated,Activated,2023-07-26,2024-07-25,AST,AST,,,6.0,880,No Break,,,,,,0068d00000CsBbGAAV,222522051009
800Nz000000Y7NHIA0,222678025003,0058d000006d5m0AAA,0018d0000087vlmAAA,012Pv0000021hzSIAQ,a1G8d0000004DBwEAM,Activated,Activated,2023-07-02,2024-07-01,AST,AST,,,6.0,1100,2 at 4 to expire at 6,,,,,,0068d00000Crs2xAAB,222678025003
800Nz000000Y84nIAC,418601004001,0054J000004vXP2QAM,0014J00000VvU8jQAF,012Pv0000021hzSIAQ,a1G4J0000025ziiUAA,Activated,Activated,2023-06-25,2024-06-24,AST,AST,,,6.0,1188.46,2 at 4 to expire at 6,,,,,,0068d00000CrrlIAAR,418601004001
800Nz000000YB5vIAG,222578090006,0058d000006d5m0AAA,0014J00000WgS0KQAV,012Pv0000021hzSIAQ,a1G4J0000025z1cUAA,Activated,Activated,2023-07-29,2024-07-28,AST,AST,,,6.0,920,2 at 6 to expire at 8,,,,,,0068d00000CsQp5AAF,222578090006
800Nz000000YD4YIAW,222606019003,0058d0000034SvqAAE,0018d00000C6BnHAAV,012Pv0000021hzSIAQ,a1G4J0000025y3oUAA,Activated,Activated,2023-07-21,2024-07-20,AST,AST,,,6.0,1215,2 at 10 to expire at 12,,"Change Of Sharer Clause 

2. Rob Ayres shall become a Tenant of the above property and shall assume joint and several responsibility for the rent and all other terms, conditions and obligations detailed within the above Tenancy Agreement.
3. Rob Ayres shall reimburse the proportion of the deposit monies detailed in B.6 of the above Tenancy Agreement paid by them less any agreed offset for damage which may have occurred during the period from the original commencement of the Tenancy to the commencement of this Tenancy Agreement. 
4. GRML will have no involvement in the settlement of the outgoing tenants deposit or any issues regarding the current condition of the property with the incoming tenant(s). These matters and the exchange of funds will be resolved between the two parties named in points 1 and 2 above.
5. Rob Ayres shall accept the Inventory Check-In Report effected at the commencement of the Tenancy and assume joint and several responsibility for all and any damage (save for fair wear and tear) to the Property or its fixtures and furniture with effect from the commencement of that Tenancy created on 21/07/2023",,,,0068d00000Ct9iAAAR,222606019003
800Nz000000YIFVIA4,122603001005,0058d000006d5m0AAA,0014J00000VvRLtQAN,012Pv0000021hzSIAQ,a1G4J0000025x4zUAA,Activated,Activated,2023-07-01,2024-06-30,AST,AST,,,6.0,1060,2 at 10 to expire at 12,,,,,,0068d00000CrLm3AAF,122603001005
800Nz000000YKkJIAW,418577034003,0054J000004vXOiQAM,0014J00000VvUpNQAV,012Pv0000021hzSIAQ,a1G4J0000025zOKUAY,Activated,Activated,2023-05-13,2024-11-12,Live Work,Live Work Agreement;Simple Declaration,,,6.0,3550,Live Work,,"Change Of Sharer Clause 

1. Lea Riccetti shall cease to be a Tenant of the above property and shall have no claim on the deposit monies held as detailed in Clause 1.6 of the above Lease which deposit shall continue to be held by Grainger Residential Management Ltd. 
2. Kim Mcconville shall become a Tenant of the above property and shall assume joint and several responsibility for the rent and all other terms, conditions and obligations detailed within the above Lease.
3. Kim Mcconville shall reimburse Lea Riccetti the proportion of the deposit monies detailed in Clause 1.6 of the above Lease, paid by them, less any agreed offset for damage which may have occurred during the period from the original commencement of the Lease to the commencement of this Lease. 
4. GRML will have no involvement in the settlement of the outgoing tenants deposit or any issues regarding the current condition of the property with the incoming tenant(s). These matters and the exchange of funds will be resolved between the two parties named in points 1 and 2 above.
5. Kim Mcconville shall accept the Inventory Check-In Report effected at the commencement of the Tenancy and assume joint and several responsibility for all and any damage (save for fair wear and tear) to the Property or its fixtures and furniture with effect from the commencement of that Tenancy.",,,,0068d00000F5NGJAA3,418577034003
800Nz000000YLwWIAW,222708070002,0054J000004vXOqQAM,0018d00000V6ekCAAR,012Pv0000021hzSIAQ,a1G8d0000005rTmEAI,Activated,Activated,2023-04-28,2024-04-27,AST,AST,,2024-04-27,8.0,1290,No Break,,,,,,0068d00000CsY49AAF,222708070002
800Nz000000YOCpIAO,222683072002,0058d0000034SvqAAE,0018d000006WnsXAAS,012Pv0000021hzSIAQ,a1G8d0000004XgTEAU,Activated,Activated,2023-05-29,2024-03-28,AST,AST,,2024-03-28,6.0,1145,Check Contract,,"Change Of Sharer Clause 


2. Callum James Reid shall become a Tenant of the above property and shall assume joint and several responsibility for the rent and all other terms, conditions and obligations detailed within the above Tenancy Agreement.
3.Callum James Reid shall reimburse the proportion of the deposit monies detailed in B.6 of the above Tenancy Agreement paid by them less any agreed offset for damage which may have occurred during the period from the original commencement of the Tenancy to the commencement of this Tenancy Agreement. 
4. GRML will have no involvement in the settlement of the outgoing tenants deposit or any issues regarding the current condition of the property with the incoming tenant(s). These matters and the exchange of funds will be resolved between the two parties named in points 1 and 2 above.
5. Callum James Reid shall accept the Inventory Check-In Report effected at the commencement of the Tenancy and assume joint and several responsibility for all and any damage (save for fair wear and tear) to the Property or its fixtures and furniture with effect from the commencement of that Tenancy created on 29/03/2023",,,,0068d00000F60FnAAJ,222683072002
800Nz000000YxNhIAK,127535020002,0054J000004vXOaQAM,0018d00000aGAkIAAW,012Pv0000021hzSIAQ,a1G4J0000025xc2UAA,Activated,Activated,2023-07-07,2024-07-06,AST,AST,,,6.0,880,No Break,,,,,,0068d00000F61HxAAJ,127535020002
800Nz000000YxqaIAC,222623116003,0054J000004vXOaQAM,0018d00000aG4zJAAS,012Pv0000021hzSIAQ,a1G4J0000025ygVUAQ,Activated,Activated,2023-07-10,2024-07-09,AST,AST,,,6.0,1100,No Break,,,,,,0068d00000F5x72AAB,222623116003
800Nz000000Z1z3IAC,216622001002,0054J000004vXOiQAM,0014J00000VvSYrQAN,012Pv0000021hzSIAQ,a1G4J0000025xYCUAY,Activated,Activated,2023-06-01,2024-05-31,AST,AST,,,6.0,900,2 at 4 to expire at 6,,,,,,0068d00000F5PnzAAF,216622001002
800Nz000000Z3HiIAK,222652017004,0058d000004EqA5AAK,0014J00000XyspHQAR,012Pv0000021hzSIAQ,a1G4J0000025yNrUAI,Activated,Activated,2023-06-05,2024-06-04,Licence,Parking Licence,,,6.0,0,No Break,,,,,,0068d00000CtS22AAF,222652017004
800Nz000000Z5L3IAK,222683211004,0058d000004EqA5AAK,0018d00000aFri8AAC,012Pv0000021hzSIAQ,a1G8d0000004XbOEAU,Activated,Activated,2023-07-11,2024-07-10,AST,AST,,,6.0,1100,No Break,,,,,,0068d00000F5roiAAB,222683211004
800Nz000000Z6YrIAK,317923002002,0054J000004vXOiQAM,0014J00000VvTxqQAF,012Pv0000021hzSIAQ,a1G4J0000025z53UAA,Activated,Activated,2023-08-27,2024-08-26,AST,AST,,,6.0,657.69,2 at 4 to expire at 6,,,,,,0068d00000CsIGoAAN,317923002002
800Nz000000Z8SXIA0,109084001002,0054J000004vXOiQAM,0014J00000VvOTEQA3,012Pv0000021hzSIAQ,a1G4J0000025v0MUAQ,Activated,Activated,2023-09-01,2024-08-31,AST,AST,,,6.0,368.33,2 at 4 to expire at 6,,,,,,0068d00000CsZetAAF,109084001002
