pms_reference__c,accountid,break_clause__c,recordtypeid,unit__c,startdate,_enddate,status,agreement_type__c,description,_unit_rn,opportunity__c,ownerid,document_type__c,memorandum_of_agreement_date__c,tenancy_end_date__c,actual_move_out_date__c,uplift_percentage__c,security_deposit_amount__c,special_clauses__c,special_clause_free_text__c,vehicle_make__c,vehicle_model__c,vehicle_registration__c
222648093002,0018d00000V4k3lAAB,No Break,012Pv0000027hGnIAI,a1G4J0000025yYzUAI,2023-05-08,,Draft,AST,AST,1,0068d00000Cs1tuAAB,0058d000004EqA5AAK,AST,,2024-05-07,,6.0,1370,,,,,
222648094003,0018d00000aEpLsAAK,No Break,012Pv0000027hGnIAI,a1G4J0000025yRmUAI,2023-06-20,,Draft,AST,AST,1,006Nz000000SoBaIAK,0058d000004EqA5AAK,AST,,2024-06-19,,6.0,1380,,,,,
222648096002,0018d00000FyzcOAAR,2 at 10 to expire at 12,012Pv0000027hGnIAI,a1G4J0000025yivUAA,2022-08-26,,Draft,AST,AST,1,0068d000009DpeqAAC,0058d000006d5m0AAA,AST,,2024-08-25,,6.0,1095,,,,,
222648097002,0018d0000098y5KAAQ,2 at 4 to expire at 6,012Pv0000027hGnIAI,a1G4J0000025yGmUAI,2022-06-13,,Draft,AST,AST,1,0068d000006r3FhAAI,0054J000004vXOiQAM,AST,,2025-06-21,,4.0,1365,,,,,
222648042002,001Nz000001IyLOIA0,2 at 10 to expire at 12,012Pv0000027hGnIAI,a1G4J0000025yMYUAY,2022-08-01,,Draft,AST,AST,1,0068d00000800xDAAQ,0054J000004vXOiQAM,AST,,2024-07-31,,6.0,1270,,"Change Of Sharer Clause 

1.N/A shall cease to be a Tenant of the above property and shall have no claim on the deposit monies held as detailed in Clause B6 of the above Lease which deposit shall continue to be held by Grainger Residential Management Ltd. 
2. Ethan Samuels shall become a Tenant of the above property and shall assume joint and several responsibility for the rent and all other terms, conditions and obligations detailed within the above Tenancy Agreement.
3. Ethan Samuels shall reimburse Thomas Clare the proportion of the deposit monies detailed in B.6 of the above Tenancy Agreement paid by them less any agreed offset for damage which may have occurred during the period from the original commencement of the Tenancy to the commencement of this Tenancy Agreement. 
4. GRML will have no involvement in the settlement of the outgoing tenants deposit or any issues regarding the current condition of the property with the incoming tenant(s). These matters and the exchange of funds will be resolved between the two parties named in points 1 and 2 above.
5. Ethan Samuels shall accept the Inventory Check-In Report effected at the commencement of the Tenancy and assume joint and several responsibility for all and any damage (save for fair wear and tear) to the Property or its fixtures and furniture with effect from the commencement of that Tenancy",,,
222648043003,001Nz00000AuFLBIA3,No Break,012Pv0000027hGnIAI,a1G4J0000025ySwUAI,2024-05-20,,Draft,AST,AST,1,006Nz00000AdweHIAR,0054J000004vXOaQAM,AST,,2025-05-19,,4.0,1470,,,,,
222648044004,001Nz00000Bv5avIAB,No Break,012Pv0000027hGnIAI,a1G4J0000025yZYUAY,2024-06-22,,Draft,AST,AST,1,006Nz00000BZyW4IAL,0054J000004vXOaQAM,AST,,2025-06-21,,4.0,1400,,,,,
222648045003,001Nz000008lCSXIA2,No Break,012Pv0000027hGnIAI,a1G4J0000025yS0UAI,2024-04-26,,Draft,AST,AST,1,006Nz000008QwqAIAS,0054J000004vXOaQAM,AST,,2025-04-25,,4.0,1220,,,,,
222648047005,001Nz000002f7NlIAI,No Break,012Pv0000027hGnIAI,a1G4J0000025y95UAA,2023-10-13,,Draft,AST,AST,1,006Nz000001zAhrIAE,0054J000005JWtDQAW,AST,,2024-10-12,,6.0,1495,,,,,
222648048001,0018d00000V7VLuAAN,2 at 4 to expire at 6,012Pv0000027hGnIAI,a1G4J0000025yTRUAY,2021-10-04,,Draft,AST,AST,1,0068d00000371nOAAQ,0054J000004vXOiQAM,AST,,2024-07-03,,6.0,1280,,"Change Of Sharer Clause 

1.Cinthya Ibarguen shall cease to be a Tenant of the above property and shall have no claim on the deposit monies held as detailed in Clause B6 of the above Lease which deposit shall continue to be held by Grainger Residential Management Ltd. 
2. N/A will become a Tenant of the above property and shall assume joint and several responsibility for the rent and all other terms, conditions and obligations detailed within the above Tenancy Agreement.
3. Rhys Thomas & Marissa Ibarguen shall reimburse Cinthya Ibarguen the proportion of the deposit monies detailed in B.6 of the above Tenancy Agreement paid by them less any agreed offset for damage which may have occurred during the period from the original commencement of the Tenancy to the commencement of this Tenancy Agreement. 
4. GRML will have no involvement in the settlement of the outgoing tenants deposit or any issues regarding the current condition of the property with the incoming tenant(s). These matters and the exchange of funds will be resolved between the two parties named in points 1 and 2 above.
5. N/A shall accept the Inventory Check-In Report effected at the commencement of the Tenancy and assume joint and several responsibility for all and any damage (save for fair wear and tear) to the Property or its fixtures and furniture with effect from the commencement of that Tenancy",,,
222623028006,0018d00000Dz5iJAAR,Check Contract,012Pv0000027hGnIAI,a1G4J0000025yqqUAA,2022-07-29,,Draft,AST,AST,1,,,,,,,,,,,,,
222748065001,001Nz00000BxJmiIAF,No Break,012Pv0000027hGnIAI,a1GNz0000000byrMAA,2024-06-12,,Draft,Licence,Licence,1,006Nz00000CSNZ7IAP,0054J000004vXOqQAM,Parking Licence,,2025-06-11,,0.0,0,,,,,
222748067001,001Nz000007na4mIAA,No Break,012Pv0000027hGnIAI,a1GNz0000000c3hMAA,2024-02-26,,Draft,Licence,Licence,1,006Nz000008LaqIIAS,0054J000004vXOqQAM,Parking Licence,,2025-02-25,,0.0,0,,,,,
222748070001,001Nz000007nxivIAA,No Break,012Pv0000027hGnIAI,a1GNz0000000bsQMAQ,2024-04-22,,Draft,Licence,Licence,1,006Nz000008496cIAA,0054J000004vXOqQAM,Parking Licence,,2025-04-21,,0.0,0,,,,,
222749001002,001Nz00000AGyKDIA1,No Break,012Pv0000027hGnIAI,a1GNz0000000bE6MAI,2024-05-31,,Draft,Occupation Contract,Occ Con,1,006Nz000009nuANIAY,0054J000004vXOqQAM,Occupation Contract,,2025-05-30,,4.0,940,,,,,
222749007002,001Nz000009PR9XIAW,No Break,012Pv0000027hGnIAI,a1GNz0000000bu1MAA,2024-04-13,,Draft,Occupation Contract,Occ Con,1,006Nz0000096bcVIAQ,0054J000004vXOqQAM,Occupation Contract,,2025-04-12,,4.0,1060,"Gas, Electricity inc. in Rent Clause",,,,
317354005006,0014J00000VvTTPQA3,Check Contract,012Pv0000027hGnIAI,a1G4J0000025yp2UAA,2012-09-26,,Draft,,Grnd Rent,1,0064J00000DFT2jQAH,,,,,,,,,,,,
317352030002,0014J00000VvUDIQA3,Check Contract,012Pv0000027hGnIAI,a1G4J0000025yp9UAA,2005-03-29,,Draft,,Assd.Per,1,0064J00000DFU3WQAX,,,,,,,,,,,,
222578028005,0018d0000098xZXAAY,2 at 10 to expire at 12,012Pv0000027hGnIAI,a1G4J0000025ytEUAQ,2022-07-15,,Draft,AST,AST,1,0068d000006r2fFAAQ,0058d000006d5m0AAA,AST,,2024-07-14,,6.0,1150,,,,,
222578062007,001Nz00000BqWC0IAN,No Break,012Pv0000027hGnIAI,a1G4J0000025yvaUAA,2024-06-26,,Draft,AST,AST,1,,0058d0000020feeAAA,AST,,2025-06-25,,4.0,1325,,,,,
222578089005,0018d00000WwbFDAAZ,2 at 10 to expire at 12,012Pv0000027hGnIAI,a1G4J0000025ytBUAQ,2023-05-12,,Draft,AST,AST,1,0068d00000F5IcmAAF,0054J000004vXOiQAM,AST,,2025-05-11,,4.0,1070,,"Tenant Break Clause (House Purchase or Work Relocation)
In order to end the tenancy early you may serve on us written notice at any time where you have purchased a house or are relocating due to work. The tenancy will come to an end on the date referred to in your notice, which must be at least two months from the date of service of the notice. Your notice must be accompanied by documentary evidence demonstrating to our satisfaction (acting reasonably) that the house purchase or work relocation necessitates the termination.",,,
222579027003,0018d0000096FGWAA2,2 at 10 to expire at 12,012Pv0000027hGnIAI,a1G4J0000025ytHUAQ,2022-06-20,,Draft,AST,AST,1,0068d0000068Sj4AAE,0058d0000034SvqAAE,AST,,2024-06-19,,6.0,925,,,,,
222623102002,0014J00000YDcUjQAL,Renewal 2 month,012Pv0000027hGnIAI,a1G4J0000025ytAUAQ,2021-09-16,,Draft,AST,AST,1,0064J00000DFTI1QAP,0054J000004vXP2QAM,AST,,2025-03-15,,6.0,1840.38,,,,,
222640093002,0014J00000VvSW0QAN,No Break,012Pv0000027hGnIAI,a1G4J0000025yvzUAA,2024-02-15,2024-05-22,Draft,Licence,Vacant,1,,0058d0000034SvqAAE,Parking Licence,,2024-07-14,2024-05-22,6.0,0,,,,,
222648098003,001Nz000001AsmYIAS,No Break,012Pv0000027hGnIAI,a1G4J0000025ygpUAA,2023-09-07,,Draft,AST,AST,1,006Nz0000012YBWIA2,0058d000004EqA5AAK,AST,,2024-09-06,,6.0,1550,,,,,
222648099002,0018d00000RHVf2AAH,2 at 4 to expire at 6,012Pv0000027hGnIAI,a1G4J0000025xteUAA,2024-02-08,,Draft,AST,AST,1,006Nz000007MJnzIAG,0054J000005JWtDQAW,AST,,2025-02-07,,6.0,2145,,,,,
222648100003,0018d00000aFguaAAC,No Break,012Pv0000027hGnIAI,a1G4J0000025yQ9UAI,2023-06-05,,Draft,AST,AST,1,0068d00000F5lodAAB,0058d000004EqA5AAK,AST,,2024-06-04,,6.0,1490,,,,,
222648049001,0018d000006YgFrAAK,2 at 10 to expire at 12,012Pv0000027hGnIAI,a1G4J0000025yNAUAY,2021-07-28,,Draft,AST,AST,1,0064J00000DZP8BQAX,0054J000004vXOiQAM,AST,,2024-07-27,,6.0,1675,,"Change Of Sharer Clause 

1. Jasmine Jones shall cease to be a Tenant of the above property and shall have no claim on the deposit monies held as detailed in Clause B6 of the above Lease which deposit shall continue to be held by Grainger Residential Management Ltd. 
2.  Jade Lowson shall become a Tenant of the above property and shall assume joint and several responsibility for the rent and all other terms, conditions and obligations detailed within the above Tenancy Agreement.
3. Jade Lowson shall reimburse Jasmine Jones the proportion of the deposit monies detailed in B.6 of the above Tenancy Agreement paid by them less any agreed offset for damage which may have occurred during the period from the original commencement of the Tenancy to the commencement of this Tenancy Agreement. 
4. GRML will have no involvement in the settlement of the outgoing tenants deposit or any issues regarding the current condition of the property with the incoming tenant(s). These matters and the exchange of funds will be resolved between the two parties named in points 1 and 2 above.
5. Jade Lowson shall accept the Inventory Check-In Report effected at the commencement of the Tenancy and assume joint and several responsibility for all and any damage (save for fair wear and tear) to the Property or its fixtures and furniture with effect from the commencement of that Tenancy",,,
222648050003,0014J00000awAAHQA2,2 at 10 to expire at 12,012Pv0000027hGnIAI,a1G4J0000025ygeUAA,2023-09-23,,Draft,AST,AST,1,0068d000009fR2nAAE,0058d000006d5m0AAA,AST,,2024-09-22,,6.0,1315,,,,,
222648051002,001Nz00000AOO54IAH,No Break,012Pv0000027hGnIAI,a1G4J0000025y3HUAQ,2024-04-23,,Draft,AST,AST,1,006Nz00000A5uVGIAZ,0054J000004vXOaQAM,AST,,2024-10-22,,4.0,1200,,,,,
222648052003,001Nz0000015bROIAY,No Break,012Pv0000027hGnIAI,a1G4J0000025ycsUAA,2023-08-29,,Draft,AST,AST,1,006Nz000000vrR1IAI,0058d000004EqA5AAK,,,2024-08-28,,6.0,1975,,,,,
222648054001,001Nz000008ORyXIAW,No Break,012Pv0000027hGnIAI,a1G4J0000025xj2UAA,2021-10-01,2024-09-30,Draft,AST,AST,1,0068d000002cQeCAAU,0054J000004vXOiQAM,AST,,2024-09-30,,6.0,1225,,"Change Of Sharer Clause 

1. Chanakya Kathuria shall cease to be a Tenant of the above property and shall have no claim on the deposit monies held as detailed in Clause B6 of the above Lease which deposit shall continue to be held by Grainger Residential Management Ltd. 
2. Te Otinga Kopa will become a Tenant of the above property and shall assume joint and several responsibility for the rent and all other terms, conditions and obligations detailed within the above Tenancy Agreement.
3. Te Otinga Kopa shall reimburse Chanakya Kathuria the proportion of the deposit monies detailed in B.6 of the above Tenancy Agreement paid by them less any agreed offset for damage which may have occurred during the period from the original commencement of the Tenancy to the commencement of this Tenancy Agreement. 
4. GRML will have no involvement in the settlement of the outgoing tenants deposit or any issues regarding the current condition of the property with the incoming tenant(s). These matters and the exchange of funds will be resolved between the two parties named in points 1 and 2 above.
5. Te Otinga Kopa shall accept the Inventory Check-In Report effected at the commencement of the Tenancy and assume joint and several responsibility for all and any damage (save for fair wear and tear) to the Property or its fixtures and furniture with effect from the commencement of that Tenancy from 01/10/2021.",,,
222648055002,0018d000006YZCPAA4,2 at 4 to expire at 6,012Pv0000027hGnIAI,a1G4J0000025yOWUAY,2022-06-04,,Draft,AST,AST,1,0068d000004epdbAAA,0054J000004vXOiQAM,AST,,2024-12-03,,6.0,1270,,,,,
222648056002,0018d00000B2oxeAAB,2 at 10 to expire at 12,012Pv0000027hGnIAI,a1G4J0000025xusUAA,2022-07-05,,Draft,AST,AST,1,0068d0000072QzMAAU,0058d000006d5m0AAA,AST,,2024-07-04,,6.0,1225,,,,,
222749013002,001Nz00000BdTiBIAV,No Break,012Pv0000027hGnIAI,a1GNz0000000c8XMAQ,2024-07-13,,Draft,Occupation Contract,Occ Con,1,006Nz0000078EGIIA2,0054J000004vXOqQAM,Occupation Contract,,2025-07-12,,4.0,925,,,,,
318292012001,0014J00000VvTn2QAF,Check Contract,012Pv0000027hGnIAI,a1G4J0000025ytQUAQ,2007-03-19,,Draft,,EstateChg,1,0064J00000DFU79QAH,,,,,,,,,,,,
222578110005,0018d000006YJnNAAW,2 at 4 to expire at 6,012Pv0000027hGnIAI,a1G4J0000025ywnUAA,2022-04-18,,Draft,AST,AST,1,0068d000004eeJdAAI,0054J000004vXOiQAM,AST,,2025-02-17,,6.0,950,,,,,
222579021003,0014J00000VvU74QAF,2 at 6 to expire at 8,012Pv0000027hGnIAI,a1G4J0000025ywbUAA,2021-06-12,,Draft,AST,AST,1,0064J00000DFTNPQA5,0054J000004vXOiQAM,AST,,2024-12-11,,6.0,1200,,,,,
222579051005,0018d00000RH17XAAT,2 at 4 to expire at 6,012Pv0000027hGnIAI,a1G4J0000025ywHUAQ,2023-04-04,,Draft,AST,AST,1,0068d00000CqPk2AAF,0054J000004vXOqQAM,,,2025-04-03,,6.0,1265,,,,,
222623024003,001Nz000001DgvNIAS,2 at 4 to expire at 6,012Pv0000027hGnIAI,a1G4J0000025ywYUAQ,2023-10-07,,Draft,AST,AST,1,006Nz0000018pXrIAI,0054J000004vXOaQAM,AST,,2024-10-06,,6.0,1870,,,,,
222623027003,0014J00000VvTDsQAN,2 at 10 to expire at 12,012Pv0000027hGnIAI,a1G4J0000025ywiUAA,2022-02-27,,Draft,AST,AST,1,0064J00000DFTYbQAP,0058d000004GKjUAAW,AST,,2024-10-26,,6.0,1210,,,,,
222623082002,0018d00000EigIgAAJ,Renewal 2 month,012Pv0000027hGnIAI,a1G4J0000025ywpUAA,2022-02-16,,Draft,AST,AST,1,0068d000003rhc9AAA,0054J000004vXOiQAM,AST,,2025-02-15,,6.0,1290,,,,,
222640038004,001Nz00000295KIIAY,No Break,012Pv0000027hGnIAI,a1G4J0000025yyAUAQ,2024-01-30,,Draft,Licence,Vacant,1,,0058d0000034SvqAAE,Parking Licence,,2024-10-29,,6.0,0,,,,,
222648057002,001Nz0000080caDIAQ,No Break,012Pv0000027hGnIAI,a1G4J0000025yBuUAI,2023-09-16,,Draft,AST,AST,1,006Nz000001AZolIAG,0054J000004vXOiQAM,AST,,2024-09-15,,6.0,1390,,"Change Of Sharer Clause 

1. Maisie Lawrinson shall cease to be a Tenant of the above property and shall have no claim on the deposit monies held as detailed in Clause B6 of the above Lease which deposit shall continue to be held by Grainger Residential Management Ltd. 
2. Ella Ellis will become a Tenant of the above property and shall assume joint and several responsibility for the rent and all other terms, conditions and obligations detailed within the above Tenancy Agreement.
3. Ella Ellis shall reimburse Maisie Lawrinson the proportion of the deposit monies detailed in B.6 of the above Tenancy Agreement paid by them less any agreed offset for damage which may have occurred during the period from the original commencement of the Tenancy to the commencement of this Tenancy Agreement. 
4. GRML will have no involvement in the settlement of the outgoing tenants deposit or any issues regarding the current condition of the property with the incoming tenant(s). These matters and the exchange of funds will be resolved between the two parties named in points 1 and 2 above.
5. Ella Ellis shall accept the Inventory Check-In Report effected at the commencement of the Tenancy and assume joint and several responsibility for all and any damage (save for fair wear and tear) to the Property or its fixtures and furniture with effect from the commencement of that Tenancy from 16/09/2023.",,,
222648060001,0018d000003Vp3nAAC,2 at 10 to expire at 12,012Pv0000027hGnIAI,a1G4J0000025yIsUAI,2021-10-05,,Draft,AST,AST,1,0068d000002cbrEAAQ,0054J000004vXOiQAM,AST,,2025-10-07,,6.0,1280,,,,,
222648062001,0014J00000ZQwP3QAL,No Break,012Pv0000027hGnIAI,a1G4J0000025vu3UAA,2021-06-30,,Draft,AST,AST,1,0064J00000FTjW7QAL,0054J000004vXP2QAM,AST,,2024-09-29,,6.0,1675,,"Change Of Sharer Clause 

1. Duncan Austin, shall cease to be a Tenant of the above property and shall have no claim on the deposit monies held as detailed in Clause B6 of the above Lease which deposit shall continue to be held by Grainger Residential Management Ltd. 
2. Christopher Norman will become a Tenant of the above property and shall assume joint and several responsibility for the rent and all other terms, conditions and obligations detailed within the above Tenancy Agreement.
3. Christopher Norman shall reimburse Duncan Austin, the proportion of the deposit monies detailed in B.6 of the above Tenancy Agreement paid by them less any agreed offset for damage which may have occurred during the period from the original commencement of the Tenancy to the commencement of this Tenancy Agreement. 
4. GRML will have no involvement in the settlement of the outgoing tenants deposit or any issues regarding the current condition of the property with the incoming tenant(s). These matters and the exchange of funds will be resolved between the two parties named in points 1 and 2 above.
5. Christopher Norman shall accept the Inventory Check-In Report effected at the commencement of the Tenancy and assume joint and several responsibility for all and any damage (save for fair wear and tear) to the Property or its fixtures and furniture with effect from the commencement of that Tenancy",,,
222648064004,0018d00000C6kjsAAB,2 at 6 to expire at 8,012Pv0000027hGnIAI,a1G4J0000025yOuUAI,2022-09-06,,Draft,AST,AST,1,0068d000008f04bAAA,0058d000006d5m0AAA,AST,,2024-09-05,,6.0,1040,,,,,
222648065003,0018d00000EipeZAAR,No Break,012Pv0000027hGnIAI,a1G4J0000025yEUUAY,2023-08-17,,Draft,AST,AST,1,006Nz000000gYZxIAM,0058d000004EqA5AAK,AST,,2024-08-16,,6.0,1990,,,,,
222749016001,001Nz000009rEAwIAM,No Break,012Pv0000027hGnIAI,a1GNz0000000c26MAA,2024-06-29,,Draft,Occupation Contract,Occ Con,1,006Nz000009JSRgIAO,0054J000004vXOqQAM,Occupation Contract,,2025-06-28,,4.0,1085,,,,,
222749019001,001Nz00000BHCRgIAP,No Break,012Pv0000027hGnIAI,a1GNz0000000cJpMAI,2024-06-25,,Draft,Occupation Contract,Occ Con,1,006Nz00000AxmhBIAR,0054J000004vXOqQAM,Occupation Contract,,2025-06-24,,4.0,1075,,,,,
222749020001,001Nz00000B1JzzIAF,No Break,012Pv0000027hGnIAI,a1GNz0000000cLRMAY,2024-08-31,,Draft,Occupation Contract,Occ Con,1,006Nz00000Al8KXIAZ,0054J000004vXOqQAM,Occupation Contract,,2025-08-30,,4.0,1080,,,,,
222752058001,001Nz000005u3mjIAA,No Break,012Pv0000027hGnIAI,a1GNz0000000vBCMAY,2024-01-05,,Draft,AST,AST,1,006Nz0000053jIhIAI,0058d000004EqA5AAK,AST,,2024-07-04,,6.0,1180,,,,,
