#,"Score, 🔽",Name,Package,Developer Name,Folder,Format,Description
,,,,,,,
676,1,Springfield House Rightmove listings,,Springfield_House_Rightmove_listings,Asset Folder - Springfield House,Summary,You should set a description!
677,1,Springfield Open Opps between on refs -,,Springfield_Open_Opps_between_on_refs,Asset Folder - Springfield House,Summary,You should set a description!
678,1,Springfield House - Av void days,,Springfield_House_Av_void_days,Asset Folder - Springfield House,Summary,You should set a description!
679,1,Springfield Parking Tracker,,Springfield_Parking_Tracker,Asset Folder - Springfield House,Summary,You should set a description!
680,1,Springfield House - Unit Tracker,,Springfield_House_Unit_Tracker,Asset Folder - Springfield House,Summary,You should set a description!
681,1,Abbeville Agent instructions,,Abbeville_Agent_instructions,Abbeville,Summary,You should set a description!
682,1,Windlass Agent instructions,,Windlass_Agent_instructions,Windlass,Summary,You should set a description!
683,1,Gilders Yard - Total Deals,,Gilders_Yard_Total_Deals,Gilders Yard Reports,Summary,You should set a description!
684,1,Offers Gilders Yard,,Offers_Gilders_Yard,Gilders Yard Reports,Summary,You should set a description!
685,1,HDs with Term length,,HDs_with_Term_length2,Gilders Yard Reports,Summary,You should set a description!
686,1,Leads - All Time by month,,Leads_All_Time_by_month1,Gilders Yard Reports,Summary,You should set a description!
687,1,Move ins - Day,,Move_ins_Day1,Gilders Yard Reports,Summary,You should set a description!
688,1,Gilders- FVs upcoming,,Gilders_FVs_upcoming,Gilders Yard Reports,Summary,You should set a description!
689,1,Gilders - FVs with Lets,,Gilders_FVs_with_Lets,Gilders Yard Reports,Summary,You should set a description!
690,1,Gilders - FVs this Month,,Gilders_FVs_this_Month,Gilders Yard Reports,Summary,You should set a description!
691,1,Gilders Yard Void Days,,Gilders_Yard_Void_Days,Gilders Yard Reports,Summary,You should set a description!
692,1,Duplicate Contacts,,Copy_of_Duplicate_Contacts_INy,Managed service,Summary,You should set a description!
693,1,Duplicate PersonAccounts,,Duplicate_PersonAccounts_Wwp,Managed service,Summary,You should set a description!
694,1,Horsforth House - FVs upcoming,,Horsforth_House_FVs_upcoming,Horsforth House,Summary,You should set a description!
695,1,Horsforth House - FVs this Month,,Horsforth_House_FVs_this_Month,Horsforth House,Summary,You should set a description!
696,1,Horsforth House - FVs with Lets,,Horsforth_House_FVs_with_Lets,Horsforth House,Summary,You should set a description!
697,1,Horsforth Void Days,,Horsforth_Void_Days,Horsforth House,Summary,You should set a description!
698,1,Canal House - FVs this Month,,Canal_House_FVs_this_Month,Canal House Reports,Summary,You should set a description!
699,1,Canal House - FVs upcoming,,Canal_House_FVs_upcoming,Canal House Reports,Summary,You should set a description!
700,1,Canal House - FVs with Lets,,Canal_House_FVs_with_Lets,Canal House Reports,Summary,You should set a description!
701,1,Canal House Void Days,,Canal_House_Void_Days,Canal House Reports,Summary,You should set a description!
702,1,Montagu Drive - FVs upcoming,,Montagu_Drive_FVs_upcoming,Montagu Drive,Summary,You should set a description!
703,1,Montagu Drive - FVs with Lets,,Montagu_Drive_FVs_with_Lets,Montagu Drive,Summary,You should set a description!
704,1,Montagu Drive - FVs this Month,,Montagu_Drive_FVs_this_Month,Montagu Drive,Summary,You should set a description!
705,1,Montagu Drive Void Days,,Montagu_Drive_Void_Days,Montagu Drive,Summary,You should set a description!
706,1,Jack G Right to Rent checks due,,Jack_G_Right_to_Rent_checks_due,Jack,Summary,You should set a description!
707,1,Jack G patch Unclaimed Leads,,Jack_G_patch_Unclaimed_Leads1,Jack,Summary,You should set a description!
708,1,Jack G Viewing Conversions_accur,,Jack_G_Viewing_Conversions_accur,Jack,Summary,You should set a description!
709,1,Touchpoint Moveout Survey,,Touch_Point_Survey_Responses_Reportsaji_fsY,Touchpoint survey,Summary,You should set a description!
710,1,TouchPoint move-in Survey,,TouchPoint_movein_Survey_MeM,Touchpoint survey,Summary,You should set a description!
711,1,Month 3-TouchPoint Survey,,New_TouchPoint_Survey_3Uz,Touchpoint survey,Summary,You should set a description!
712,1,Month-8 Touchpoint Survey,,New_Touch_Point_Survey_Responses_Report_s7t,Touchpoint survey,Summary,You should set a description!
713,1,Repair- Touchpoint Survey,,Repair_Touchpoint_Survey_fOx,Touchpoint survey,Summary,You should set a description!
714,1,Total response - move-in Survey,,Total_response_movein_Survey_vIm,Touchpoint survey,Summary,You should set a description!
715,1,Total response Month 3-TouchPoint Survey,,Total_response_Month_3TouchPoint_Survey_p7L,Touchpoint survey,Summary,You should set a description!
716,1,Total response Touchpoint Moveout Survey,,Total_response_Touchpoint_Moveout_Survey_Jsd,Touchpoint survey,Summary,You should set a description!
717,1,Total response Repair- Touchpoint Survey,,Total_response_Repair_Touchpoint_Survey_hc7,Touchpoint survey,Summary,You should set a description!
718,1,All Touchpoint Survey grand total,,All_Touchpoint_Survey_SwM,Touchpoint survey,Summary,You should set a description!
719,1,All Touchpoint Survey Monthly comparison,,SAJI_TEST_All_Touchpoint_Sur_grand_tota_11S,Touchpoint survey,Summary,You should set a description!
720,1,All Touchpoint Survey grand total Averag,,All_Touchpoint_Survey_grand_total_Averag_hH1,Touchpoint survey,Summary,You should set a description!
721,1,Month 8 - Average rating,,Month8_TP_Survey_Average_rating_Xhx,Touchpoint survey,Summary,You should set a description!
722,1,Move-in Average Rating,,TP_movein_SurveyAverage_Rating_M33,Touchpoint survey,Tabular,You should set a description!
723,1,Moveout - Average Rating,,TP_Moveout_Survey_Average_Rating_WmT,Touchpoint survey,Summary,You should set a description!
724,1,Repair- Average Rating,,Repair_TP_Survey_Average_Rating_qdt,Touchpoint survey,Summary,You should set a description!
725,1,All Touchpoint Survey - FY24,,All_Touchpoint_Survey_FY23_NbJ,Touchpoint survey,Summary,You should set a description!
726,1,PORTFOLIO- All TP Survey - November'22,,PORTFOLIO_All_Touchpoint_Survey_FY23_aMH,Touchpoint survey,Summary,You should set a description!
727,1,All Touchpoint Survey - FY23,,Oct_All_Touchpoint_Survey_FY23_ziW,Touchpoint survey,Summary,You should set a description!
728,1,All Touchpoint Survey December'22,,Copy_of_All_Touchpoint_Survey_grand_tota_8D5,Touchpoint survey,Summary,You should set a description!
729,1,OCT PORTFOLIO- All TP Survey - Octob,,Copy_of_PORTFOLIO_All_TP_Survey_Octob_CUC,Touchpoint survey,Summary,You should set a description!
730,1,Current Month Repair- Average Rating,,Current_Month_Repair_Average_Rating_EQZ,Touchpoint survey,Summary,You should set a description!
731,1,Current Move-in Average Rating,,Current_Movein_Average_Rating_KVF,Touchpoint survey,Summary,You should set a description!
732,1,Last Month - All TP Survey grand total,,August_All_Touchpoint_Survey_grand_tota_1bM,Touchpoint survey,Summary,You should set a description!
733,1,Last month total response Repair- TPS,,August_total_response_Repair_TPS_a3D,Touchpoint survey,Summary,You should set a description!
734,1,Last Month 3-TouchPoin,,August_Month_3TouchPoin_RUB,Touchpoint survey,Summary,You should set a description!
735,1,Last month Moveout - Average Rating,,August_Moveout_Average_Rating_HIM,Touchpoint survey,Summary,You should set a description!
736,1,Last Month Repair- Average,,August_Month_Repair_Average_Yt7,Touchpoint survey,Summary,You should set a description!
737,1,Last Month 8 - Average rating,,August_Month_8_Average_rating_AhU,Touchpoint survey,Summary,You should set a description!
738,1,Last month Touchpoint Moveout,,August_Touchpoint_Moveout_Rqp,Touchpoint survey,Summary,You should set a description!
739,1,Last month - move-in Survey,,August_movein_Survey_vCR,Touchpoint survey,Summary,You should set a description!
740,1,Last month Move-in Average Rating,,August_Movein_Average_Rating_hHH,Touchpoint survey,Summary,You should set a description!
741,1,FY24 Touchpoint Moveout,,FY24_Touchpoint_Moveout_riU,Touchpoint survey,Summary,You should set a description!
742,1,Activities against Units Report,,Activities_with_Units_Report_yzB,Unit Against Activities/leads/listing,Summary,You should set a description!
743,1,Leads against units,,Leads_against_units_fEC,Unit Against Activities/leads/listing,Summary,You should set a description!
744,1,Total days btw HD paid date and Move in,,New_Units_with_Opportunities_Report_IQ2,Average days Report,Tabular,You should set a description!
745,1,Berry & Grt Suttn Blended 1 bed rents ac,,Berry_Grt_Suttn_Blended_1_bed_rents_ac,Berry & Great Sutton,Summary,You should set a description!
746,1,Berry Grt Suttn new let 1 bed rents ac,,Berry_Grt_Suttn_new_let_1_bed_rents_ac,Berry & Great Sutton,Summary,You should set a description!
747,1,Brry Grt Sutton Blended 2 bed rents ac,,Brry_Grt_Sutton_Blended_2_bed_rents_ac,Berry & Great Sutton,Summary,You should set a description!
748,1,Brry Grt Sutton new let 2 bed rents ac,,Brry_Grt_Sutton_new_let_2_bed_rents_ac,Berry & Great Sutton,Summary,You should set a description!
749,1,Brry Grt Sutton Blended 3 bed rents ac,,Brry_Grt_Sutton_Blended_3_bed_rents_ac,Berry & Great Sutton,Summary,You should set a description!
750,1,Brry Grt Sutton new let 3 bed rents ac,,Brry_Grt_Sutton_new_let_3_bed_rents_ac,Berry & Great Sutton,Summary,You should set a description!
751,1,Segun Term and Breaks,,Segun_Term_and_Breaks,Segun,Summary,You should set a description!
752,1,Segun break clauses,,Segun_break_clauses,Segun,Summary,You should set a description!
753,1,Segun leads new leads taken tod,,Segun_leads_new_leads_taken_tod,Segun,Summary,You should set a description!
754,1,Segun leads new leads 7 days,,Segun_leads_new_leads_7_days,Segun,Summary,You should set a description!
755,1,Segun Right to Rent checks due,,Segun_Right_to_Rent_checks_due,Segun,Summary,You should set a description!
756,1,Segun Viewing Conversions_accur,,Segun_Viewing_Conversions_accur,Segun,Summary,You should set a description!
757,1,Allocated leads missing a chase Segun,,Allocated_leads_missing_a_chase_Segun,Segun,Summary,You should set a description!
758,1,Segun total lead related activity today,,Segun_total_lead_related_activity_today,Segun,Tabular,You should set a description!
759,1,Segun leads last modified date,,Segun_leads_last_modified_date,Segun,Summary,You should set a description!
760,1,Segun viewing volumes by week,,Segun_viewing_volumes_by_week,Segun,Summary,You should set a description!
761,1,Wes new eads new leads taken tod,,Wes_new_eads_new_leads_taken_tod,Wes,Summary,You should set a description!
762,1,Wesley Term and Breaks,,Wesley_Term_and_Breaks,Wes,Summary,You should set a description!
763,1,Wesley break clauses,,Wesley_break_clauses,Wes,Summary,You should set a description!
764,1,Wes patch Unclaimed Leads,,Wes_patch_Unclaimed_Leads,Wes,Summary,You should set a description!
765,1,Wes Right to Rent checks due,,Wes_Right_to_Rent_checks_due,Wes,Summary,You should set a description!
766,1,Wes Viewing Conversions_accur,,Wes_Viewing_Conversions_accur,Wes,Summary,You should set a description!
767,1,Wes Allocated leads missing a chase,,Wes_Allocated_leads_missing_a_chase,Wes,Summary,You should set a description!
768,1,Wes viewing volumes by week,,Wes_viewing_volumes_by_week,Wes,Summary,You should set a description!
769,1,Arnaldo break clauses,,Arnaldo_break_clauses,Arnaldo,Summary,You should set a description!
770,1,Arnaldo Term and Breaks,,Arnaldo_Term_and_Breaks,Arnaldo,Summary,You should set a description!
771,1,Arnaldo new leads new leads taken tod,,Arnaldo_new_leads_new_leads_taken_tod,Arnaldo,Summary,You should set a description!
772,1,Arnaldo Right to Rent checks due,,Arnaldo_Right_to_Rent_checks_due,Arnaldo,Summary,You should set a description!
773,1,Arnaldo Viewing Conversions_accur,,Arnaldo_Viewing_Conversions_accur,Arnaldo,Summary,You should set a description!
774,1,Arnaldo Allocated leads missing a ch,,Arnaldo_Allocated_leads_missing_a_ch,Arnaldo,Summary,You should set a description!
775,1,Arnaldo viewing volumes by week,,Arnaldo_viewing_volumes_by_week,Arnaldo,Summary,You should set a description!
776,1,Ability Plaza new let 1 bd rents acheive,,Ability_Plaza_new_let_1_bd_rents_acheive,Ability Plaza,Summary,You should set a description!
777,1,Ability Plaz new let 2 bd rents acheive,,Ability_Plaz_new_let_2_bd_rents_acheive,Ability Plaza,Summary,You should set a description!
778,1,Ability plaza deals,,Ability_plaza_deals,Ability Plaza,Summary,You should set a description!
779,1,Win Park new let 1 bed rents acheived,,Win_Park_new_let_1_bed_rents_acheived,Winchester Park Estate,Summary,You should set a description!
780,1,Win Park Renewal 1 bed rents acheive,,Win_Park_Renewal_1_bed_rents_acheive,Winchester Park Estate,Summary,You should set a description!
781,1,Win Park Renewal Studio rents ach,,Win_Park_Renewal_Studio_rents_ach,Winchester Park Estate,Summary,You should set a description!
782,1,Win Park new let 2 bed rents ach,,Win_Park_new_let_2_bed_rents_ach,Winchester Park Estate,Summary,You should set a description!
783,1,Win Park new let Studio rents ach,,Win_Park_new_let_Studio_rents_ach,Winchester Park Estate,Summary,You should set a description!
784,1,Win Park new let 3 bed rents ach,,Win_Park_new_let_3_bed_rents_ach,Winchester Park Estate,Summary,You should set a description!
785,1,Win Park Renewal 2 bed rents ach,,Win_Park_Renewal_2_bed_rents_ach,Winchester Park Estate,Summary,You should set a description!
786,1,Win Park Renewal 3 bed rents ach,,Win_Park_Renewal_3_bed_rents_ach,Winchester Park Estate,Summary,You should set a description!
787,1,Churston blended 1 bed rents acheived,,Churston_blended_1_bed_rents_acheived,Churston Close,Tabular,You should set a description!
788,1,Churston blended 2 bed rents ach,,Churston_blended_2_bed_rents_ach,Churston Close,Summary,You should set a description!
789,1,Vincent Sq new let 1 bed rents ach,,Vincent_Sq_new_let_1_bed_rents_ach,Vincent Square,Summary,You should set a description!
