"id","tenancy__c","opportunity__c","pms_reference__c","accountid","recordtypeid","unit__c","status","tenancy_status__c","startdate","enddate","ownerid","agreement_type__c","document_type__c","memorandum_of_agreement_date__c","actual_move_out_date__c","uplift_percentage__c","security_deposit_amount__c","break_clause__c","special_clauses__c","special_clause_free_text__c","vehicle_make__c","vehicle_model__c","vehicle_registration__c","id-2","primary_offer__r","primary_offer_live_unit__c","stagename","move_in_date__c","tenancy_type__c","agreement_type__c-2","createddate","pms_reference__c-2","primary_offer_unit__c","id-3","PMS_Reference__c","stagename-2","PMS_Reference__c-2","accountid-2","break_clause__c-2","recordtypeid-2","Unit__c","StartDate","Tenancy_End_Date__c","status-2","Agreement_Type__c","Description","unit_rn","ownerid-2","document_type__c-2","memorandum_of_agreement_date__c-2","actual_move_out_date__c-2","uplift_percentage__c-2","security_deposit_amount__c-2","special_clauses__c-2","special_clause_free_text__c-2","vehicle_make__c-2","vehicle_model__c-2","vehicle_registration__c-2"
"800Nz000001HIw2IAG","800Pv00000G4voxIAB","006Nz000000gI8fIAE",,"0018d00000C6yoFAAR","012Pv0000021hzSIAQ","a1G4J0000025zAzUAI","Activated","Activated","2023-09-09","2024-09-08","0058d000006d5m0AAA","AST","AST",,,"6.00","935.00","2 at 10 to expire at 12",,,,,,"006Nz000000gI8fIAE","[Quote]","a1G4J0000025zAzUAI","Closed Won","2023-09-09","Renewal","AST","2023-06-08 09:12:48",,"a1G4J0000025zAzUAI","006Nz000000gI8fIAE","222579061004","Closed Won","222579061004","0018d00000C6zUlAAJ","2 at 10 to expire at 12","012Pv0000027hGnIAI","a1G4J0000025zAzUAI","2023-09-09","2024-09-08","Draft","AST","AST","1","0058d000006d5m0AAA","AST",,,"6.00","935.00",,,,,
"800Nz000001IG2iIAG","800Pv00000GExaiIAD","006Nz000000wsfyIAA",,"0014J00000VvSwLQAV","012Pv0000021hzSIAQ","a1G8d0000004c4cEAA","Activated","Activated","2023-07-06","2024-07-05","0058d000004EqA5AAK","Licence","Parking Licence",,,"6.00","0.00","No Break",,,,,,"006Nz000000wsfyIAA","[Quote]",,"Closed Won","2023-07-21","New","Parking Licence","2023-06-27 15:26:45",,"a1G8d0000004c4cEAA","006Nz000000wsfyIAA","222689027002","Closed Won","222689027002","001Nz000001I1OTIA0","No Break","012Pv0000027hGnIAI","a1G8d0000004c4cEAA","2023-07-21","2024-07-20","Draft","Licence","Licence","1","0058d000004EqA5AAK","Parking Licence",,,"6.00","0.00",,,,,
"800Nz000001Mjh5IAC","800Pv00000G56dtIAB","0068d00000CtMngAAF",,"0014J00000ZStAJQA1","012Pv0000021hzSIAQ","a1G4J0000025yQBUAY","Activated","Activated","2023-08-02","2024-08-01","0054J000004vXOiQAM","AST","AST",,,"6.00","1160.00","2 at 10 to expire at 12",,"Change Of Sharer Clause 

1.Gabriel Stoffberg shall cease to be a Tenant of the above property and shall have no claim on the deposit monies held as detailed in Clause B6 of the above Lease which deposit shall continue to be held by Grainger Residential Management Ltd. 
2. Beatrice Rosine Jones shall become a Tenant of the above property and shall assume joint and several responsibility for the rent and all other terms, conditions and obligations detailed within the above Tenancy Agreement.
3. Beatrice Rosine Jones shall reimburse Gabriel Stoffberg the proportion of the deposit monies detailed in B.6 of the above Tenancy Agreement paid by them less any agreed offset for damage which may have occurred during the period from the original commencement of the Tenancy to the commencement of this Tenancy Agreement. 
4. GRML will have no involvement in the settlement of the outgoing tenants deposit or any issues regarding the current condition of the property with the incoming tenant(s). These matters and the exchange of funds will be resolved between the two parties named in points 1 and 2 above.
5. Beatrice Rosine Jones shall accept the Inventory Check-In Report effected at the commencement of the Tenancy and assume joint and several responsibility for all and any damage (save for fair wear and tear) to the Property or its fixtures and furniture with effect from the commencement of that Tenancy",,,,"0068d00000CtMngAAF","[Quote]","a1G4J0000025yQBUAY","Closed Won","2023-08-02","Renewal","AST","2023-04-04 10:11:48",,"a1G4J0000025yQBUAY","0068d00000CtMngAAF","222579119003","Closed Won","222579119003","001Nz000001I2VqIAK","2 at 10 to expire at 12","012Pv0000027hGnIAI","a1G4J0000025yQBUAY","2023-08-02","2024-08-01","Draft","AST","AST","1","0054J000004vXOiQAM","AST",,,"6.00","1160.00",,"Change Of Sharer Clause 

1.Gabriel Stoffberg shall cease to be a Tenant of the above property and shall have no claim on the deposit monies held as detailed in Clause B6 of the above Lease which deposit shall continue to be held by Grainger Residential Management Ltd. 
2. Beatrice Rosine Jones shall become a Tenant of the above property and shall assume joint and several responsibility for the rent and all other terms, conditions and obligations detailed within the above Tenancy Agreement.
3. Beatrice Rosine Jones shall reimburse Gabriel Stoffberg the proportion of the deposit monies detailed in B.6 of the above Tenancy Agreement paid by them less any agreed offset for damage which may have occurred during the period from the original commencement of the Tenancy to the commencement of this Tenancy Agreement. 
4. GRML will have no involvement in the settlement of the outgoing tenants deposit or any issues regarding the current condition of the property with the incoming tenant(s). These matters and the exchange of funds will be resolved between the two parties named in points 1 and 2 above.
5. Beatrice Rosine Jones shall accept the Inventory Check-In Report effected at the commencement of the Tenancy and assume joint and several responsibility for all and any damage (save for fair wear and tear) to the Property or its fixtures and furniture with effect from the commencement of that Tenancy",,,
"800Nz000001NZz5IAG","800Pv00000G4raPIAR","006Nz000000mMSrIAM",,"0014J00000VvTTYQA3","012Pv0000021hzSIAQ","a1G4J0000025yMKUAY","Draft","Draft","2023-09-20","2024-09-19","0058d000006d5m0AAA","AST","AST",,,"6.00","895.00","2 at 10 to expire at 12",,,,,,"006Nz000000mMSrIAM","[Quote]","a1G4J0000025yMKUAY","Closed Won","2023-09-20","Renewal","AST","2023-06-15 10:04:54",,"a1G4J0000025yMKUAY","006Nz000000mMSrIAM","217371029006","Closed Won","217371029006","0018d00000G0zlgAAB","2 at 10 to expire at 12","012Pv0000027hGnIAI","a1G4J0000025yMKUAY","2023-09-20","2024-09-19","Draft","AST","AST","1","0058d000006d5m0AAA","AST",,,"6.00","895.00",,,,,
"800Nz000001OoPqIAK","800Pv00000G4raGIAR","006Nz000000piIMIAY",,"001Nz000000semtIAA","012Pv0000021hzSIAQ","a1G4J0000025yLDUAY","Activated","Activated","2023-08-10","2024-08-09","0054J000004vXOaQAM","AST","AST",,,"6.00","1885.00","No Break",,,,,,"006Nz000000piIMIAY","[Quote]","a1G4J0000025yLDUAY","Closed Won","2023-08-10","New","AST","2023-06-19 10:38:06",,"a1G4J0000025yLDUAY","006Nz000000piIMIAY","222624052005","Closed Won","222624052005","001Nz000000z01VIAQ","No Break","012Pv0000027hGnIAI","a1G4J0000025yLDUAY","2023-08-10","2024-08-09","Draft","AST","AST","1","0054J000004vXOaQAM","AST",,,"6.00","1885.00",,,,,
"800Nz000001S4BVIA0","800Pv00000G53zVIAR","006Nz000000wcZaIAI",,"0018d00000DymQtAAJ","012Pv0000021hzSIAQ","a1G4J0000025yXFUAY","Draft","Draft","2023-08-15","2024-08-14","0058d000004EqA5AAK","AST","AST",,,"6.00","1655.00","No Break",,,,,,"006Nz000000wcZaIAI","[Quote]","a1G4J0000025yXFUAY","Closed Won","2023-08-15","New","AST","2023-06-27 09:45:46",,"a1G4J0000025yXFUAY","006Nz000000wcZaIAI","222648193003","Closed Won","222648193003","001Nz0000012SCbIAM","No Break","012Pv0000027hGnIAI","a1G4J0000025yXFUAY","2023-08-15","2024-08-14","Draft","AST","AST","1","0058d000004EqA5AAK","AST",,,"6.00","1655.00",,,,,
"800Nz000001T0wzIAC","800Pv00000Fztf6IAB","006Nz000001DsV6IAK",,"001Nz000001H1NKIA0","012Pv0000021hzSIAQ","a1G4J0000025z6HUAQ","Activated","Activated","2023-07-31","2024-07-30","0058d000004DOMXAA4","AST","AST",,,"6.00","2895.00","No Break",,,,,,"006Nz000001DsV6IAK","[Quote]","a1G4J0000025z6HUAQ","Closed Won","2023-07-31","New","AST","2023-07-17 10:03:29",,"a1G4J0000025z6HUAQ","006Nz000001DsV6IAK","418580005002","Closed Won","418580005002","001Nz000001JGrhIAG","2 at 10 to expire at 12","012Pv0000027hGnIAI","a1G4J0000025z6HUAQ","2023-07-31","2024-07-30","Draft","AST","AST","1","0058d0000034SvqAAE","AST",,,"4.00","2895.00",,,,,
"800Nz000001TFmHIAW","800Pv00000Fztv7IAB","006Nz0000015V7UIAU",,"0018d00000C6vW9AAJ","012Pv0000021hzSIAQ","a1G4J0000025yg5UAA","Draft","Ended","2023-09-01","2024-08-31","0058d000004EqA5AAK","AST","AST",,,"6.00","1375.00","No Break",,,,,,"006Nz0000015V7UIAU","[Quote]","a1G4J0000025yg5UAA","Closed Won","2023-09-01","New","AST","2023-07-07 13:36:41",,"a1G4J0000025yg5UAA","006Nz0000015V7UIAU","222648018003","Closed Won","222648018003","0018d00000C6w86AAB","No Break","012Pv0000027hGnIAI","a1G4J0000025yg5UAA","2023-09-01","2024-08-31","Draft","AST","AST","1","0054J000004vXOiQAM","AST",,,"6.00","1375.00",,"Change Of Sharer Clause 

1.N/A shall cease to be a Tenant of the above property and shall have no claim on the deposit monies held as detailed in Clause B6 of the above Lease which deposit shall continue to be held by Grainger Residential Management Ltd. 
2. Maria De Fatima Borges Trotta will become a Tenant of the above property and shall assume joint and several responsibility for the rent and all other terms, conditions and obligations detailed within the above Tenancy Agreement.
3. Maria De Fatima Borges Trotta shall reimburse Matheus Vianna and Daniel Albuquerque the proportion of the deposit monies detailed in B.6 of the above Tenancy Agreement paid by them less any agreed offset for damage which may have occurred during the period from the original commencement of the Tenancy to the commencement of this Tenancy Agreement. 
4. GRML will have no involvement in the settlement of the outgoing tenants deposit or any issues regarding the current condition of the property with the incoming tenant(s). These matters and the exchange of funds will be resolved between the two parties named in points 1 and 2 above.
5. Maria De Fatima Borges Trotta shall accept the Inventory Check-In Report effected at the commencement of the Tenancy and assume joint and several responsibility for all and any damage (save for fair wear and tear) to the Property or its fixtures and furniture with effect from the commencement of that Tenancy",,,
"800Nz000001TJUwIAO","800Pv00000G4mQuIAJ","006Nz000000bLn7IAE",,"0018d00000Ek4EIAAZ","012Pv0000021hzSIAQ","a1G4J0000025xtDUAQ","Activated","Activated","2023-09-09","2024-09-08","0058d000006d5m0AAA","AST","AST",,,"6.00","995.00","2 at 4 to expire at 6",,,,,,"006Nz000000bLn7IAE","[Quote]","a1G4J0000025xtDUAQ","Closed Won","2023-09-09","Renewal","AST","2023-06-02 11:41:12",,"a1G4J0000025xtDUAQ","006Nz000000bLn7IAE","222515006004","Closed Won","222515006004","0018d00000EjzbsAAB","2 at 4 to expire at 6","012Pv0000027hGnIAI","a1G4J0000025xtDUAQ","2023-09-09","2024-09-08","Draft","AST","AST","1","0058d000006d5m0AAA","AST",,,"6.00","995.00",,,,,
"800Nz000001UJRMIA4","800Pv00000G4uhaIAB","006Nz000000pfkHIAQ",,"001Nz000000scY9IAI","012Pv0000021hzSIAQ","a1G4J0000025yolUAA","Activated","Activated","2023-08-10","2024-08-09","0054J000004vXOaQAM","AST","AST",,,"6.00","1820.00","No Break",,,,,,"006Nz000000pfkHIAQ","[Quote]","a1G4J0000025yolUAA","Closed Won","2023-08-10","New","AST","2023-06-19 09:41:22",,"a1G4J0000025yolUAA","006Nz000000pfkHIAQ","222623020002","Closed Won","222623020002","001Nz000001NMVZIA4","No Break","012Pv0000027hGnIAI","a1G4J0000025yolUAA","2023-08-10","2024-08-09","Draft","AST","AST","1","0058d0000034SvqAAE","AST",,,"4.00","1820.00",,,,,
"800Nz000001UYJyIAO","800Pv00000FzexfIAB","006Nz000001HrYnIAK",,"001Nz000001L2avIAC","012Pv0000021hzSIAQ","a1G4J000004juupUAA","Activated","Activated","2023-07-27","2024-07-26","0054J000004vXOaQAM","AST","AST",,,"6.00","1970.00","No Break",,,,,,"006Nz000001HrYnIAK","[Quote]","a1G4J000004juupUAA","Closed Won","2023-07-27","New","AST","2023-07-21 11:51:32",,"a1G4J000004juupUAA","006Nz000001HrYnIAK","222664050002","Closed Won","222664050002","001Nz000001LCiMIAW","2 at 10 to expire at 12","012Pv0000027hGnIAI","a1G4J000004juupUAA","2023-07-27","2024-07-26","Draft","AST","AST","1","0058d0000034SvqAAE","AST",,,"4.00","1970.00",,,,,
"8008d000000YNMqAAO","800Pv00000G581UIAR","0068d000008fA2JAAU",,"0018d00000EjDr0AAF","012Pv0000021hzSIAQ","a1G4J0000025z56UAA","Draft","Ended","2022-10-10","2023-10-09","0058d0000020feeAAA","AST","AST",,,"3.00","1015.00","No Break",,,,,,"0068d000008fA2JAAU","[Quote]","a1G4J0000025z56UAA","Closed Won","2022-10-10","New","AST","2022-08-03 15:21:30",,"a1G4J0000025z56UAA","0068d000008fA2JAAU","222579134003","Closed Won","222579134003","0018d00000IHyvaAAD","2 at 4 to expire at 6","012Pv0000027hGnIAI","a1G4J0000025z56UAA","2023-10-10","2024-10-09","Draft","AST","AST","1","0058d000006d5m0AAA","AST",,,"6.00","1015.00",,,,,
"8008d000000YNbCAAW","800Pv00000G581KIAR","0068d000009ffMCAAY",,"0014J00000VvTkxQAF","012Pv0000021hzSIAQ","a1G4J0000025z2oUAA","Draft","Ended","2022-11-24","2024-05-23","0054J000004vXOaQAM","AST","AST",,,"4.50","1125.00","2 at 10 to expire at 12",,,,,,"0068d000009ffMCAAY","[Quote]","a1G4J0000025z2oUAA","Closed Won","2022-11-24","New","AST","2022-09-21 13:52:22",,"a1G4J0000025z2oUAA","0068d000009ffMCAAY","222630103004","Closed Won","222630103004","0014J00000VvUYVQA3","2 at 4 to expire at 6","012Pv0000027hGnIAI","a1G4J0000025z2oUAA","2024-05-24","2025-05-23","Draft","AST","AST","1","0058d0000034SvqAAE","AST",,,"4.00","1125.00",,,,,
"8008d000000YO86AAG","800Pv00000G56fVIAR","0068d000009g100AAA",,"0018d00000IHcBMAA1","012Pv0000021hzSIAQ","a1G4J00000262tiUAA","Draft","Ended","2022-10-14","2023-10-13","0058d000004DOMXAA4","AST","AST",,,"4.00","2425.00","2 at 4 to expire at 6",,,,,,"0068d000009g100AAA","[Quote]","a1G4J00000262tiUAA","Closed Won","2022-10-14","New","AST","2022-09-28 12:15:34",,"a1G4J00000262tiUAA","0068d000009g100AAA","317480002002","Closed Won","317480002002","0018d00000IINWLAA5","2 at 4 to expire at 6","012Pv0000027hGnIAI","a1G4J00000262tiUAA","2023-10-14","2024-10-13","Draft","AST","AST","1","0054J000004vXOnQAM","AST",,,"6.00","2425.00",,"Change Of Sharer Clause 

1. Abdulrahman Banabila shall cease to be a Tenant of the above property and shall have no claim on the deposit monies held as detailed in Clause B6 of the above Lease which deposit shall continue to be held by Grainger Residential Management Ltd. 
2. Frederick Simpson shall become a Tenant of the above property and shall assume joint and several responsibility for the rent and all other terms, conditions and obligations detailed within the above Tenancy Agreement.
3. Frederick Simpson shall reimburse Abdulrahman Banabila) the proportion of the deposit monies detailed in B.6 of the above Tenancy Agreement paid by them less any agreed offset for damage which may have occurred during the period from the original commencement of the Tenancy to the commencement of this Tenancy Agreement. 
4. GRML will have no involvement in the settlement of the outgoing tenants deposit or any issues regarding the current condition of the property with the incoming tenant(s). These matters and the exchange of funds will be resolved between the two parties named in points 1 and 2 above.
5. Frederick Simpson shall accept the Inventory Check-In Report effected at the commencement of the Tenancy and assume joint and several responsibility for all and any damage (save for fair wear and tear) to the Property or its fixtures and furniture with effect from the commencement of that Tenancy created on 14th October 2022.",,,
"8008d000000YO8QAAW","800Pv00000G58QRIAZ","0068d000009fW2AAAU",,"0018d00000G1wYnAAJ","012Pv0000021hzSIAQ","a1G8d0000004DHbEAM","Draft","Ended","2022-10-20","2023-10-19","0054J000005JWtDQAW","AST","AST",,,"6.00","1185.00","2 at 4 to expire at 6",,,,,,"0068d000009fW2AAAU","[Quote]","a1G8d0000004DHbEAM","Closed Won","2022-10-20","New","AST","2022-09-16 15:57:14",,"a1G8d0000004DHbEAM","0068d000009fW2AAAU","222677081005","Closed Won","222677081005","0018d00000EifzjAAB","2 at 10 to expire at 12","012Pv0000027hGnIAI","a1G8d0000004DHbEAM","2024-04-27","2025-04-26","Draft","AST","AST","1","0054J000004vXOnQAM","AST",,,"6.00","1185.00",,,,,
